job_id,source,country,url,job_title,parsed_title,company,location,posted_date,seniority,min_years_exp,employment_type,remote_status,salary_min_annual,salary_max_annual,hard_skills,soft_skills,education,job_category
4406522835,LinkedIn,Vietnam,https://www.linkedin.com/jobs/view/4406522835,Embedded Software Engineer,Embedded Software Engineer,ClimaNexus,"Hanoi, Hanoi, Vietnam",2026-04-28,mid,3.0,full-time,onsite,,,"embedded Linux, MQTT, Qt, QML, Yocto, Zigbee, Wi-Fi, Git, CMake, Buildroot, device trees, cloud development, AI, HVAC, embedded systems, edge computing, cloud connectivity, IoT, OTA updates, debugging","ambition, communication, self-motivated, initiative, teamwork, collaboration",bachelor,software-eng
4380174059,LinkedIn,Vietnam,https://www.linkedin.com/jobs/view/4380174059,"Software Engineer (Junior/Middle, C++)",Software Engineer (C++),OPSWAT,"Ho Chi Minh City, Vietnam",2026-04-10,mid,1.0,full-time,onsite,,,"C++, C++17, C++20, CMake, GCC, multithreading, concurrency, performance profiling, perf, VTune, Valgrind, performance optimization, memory management, CI/CD, TeamCity, AWS, S3, API Gateway, DocumentDB, operating systems, Windows, Linux, Docker, containerization, cybersecurity, OT security, ICS security, AI, predictive analytics, on-premise, cloud, hybrid cloud, software architecture, system design, SDLC, requirements analysis, clean code, code review, unit testing, documentation, security, scalability, reliability","motivation, collaboration, mentoring, knowledge sharing, teamwork",unknown,software-eng
4407020976,LinkedIn,Vietnam,https://www.linkedin.com/jobs/view/4407020976,Software Engineer   Python | Remote,Software Engineer - Python,Crossing Hurdles,Vietnam,2026-04-29,senior,,contract,remote,,,"Python, Django, PostgreSQL, AWS, backend development, SDLC, database design, query optimization, application deployment, scalability, monitoring, clean code, documentation, software development best practices, troubleshooting, debugging","cross-functional collaboration, communication, autonomy, problem-solving, initiative",unknown,software-eng
4407265940,LinkedIn,Vietnam,https://www.linkedin.com/jobs/view/4407265940,"Senior/Middle Software Engineer (Java), Tr  l   n ch i",Software Engineer (Java),MoMo (M_Service),"Ho Chi Minh City, Vietnam",2026-05-02,senior,4.0,full-time,onsite,,,"Java, Go, Python, system design, microservices, machine learning, framework development, MLOps, performance optimization, GCP, AWS, Azure, data transformation, ETL, API integration","collaboration, leadership, ownership, cross-functional collaboration, problem-solving, dedication, attention to detail, teamwork",unknown,software-eng
4407690556,LinkedIn,Vietnam,https://www.linkedin.com/jobs/view/4407690556,Middle/Senior Software Engineer (Java/.Net),Middle/Senior Software Engineer (Java/.Net),AnyWork,"Ho Chi Minh City, Vietnam",2026-05-01,senior,4.0,full-time,hybrid,,600000000.0,"Python, Java, .NET, C#, Node.js, APIs, microservices, cloud platforms, AWS, Azure, GCP, AI, automation, SaaS, CI/CD, automated testing, security, system design","collaboration, mentoring, problem-solving, communication",unknown,software-eng
4373563038,LinkedIn,Vietnam,https://www.linkedin.com/jobs/view/4373563038,Backend Software Engineer,Backend Software Engineer,Motorola Solutions,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",2026-04-14,mid,3.0,full-time,onsite,,,"C#, .NET, backend, microservices, cloud-native architecture, event processing, data streaming, Kafka, Azure Event Hubs, Redis, SQL Server, Postgres, relational data management, AI, Kubernetes, Docker, containerization, automated testing, unit testing, code review, system design","collaboration, communication",bachelor,software-eng
4403298565,LinkedIn,Vietnam,https://www.linkedin.com/jobs/view/4403298565,Principal Fullstack (.NET/JS) Software Engineer,Principal Fullstack Software Engineer (.NET/JS),"KMS Technology, Inc.","Ho Chi Minh City, Ho Chi Minh City, Vietnam",2026-04-24,lead,7.0,full-time,onsite,,,"C#, ASP.NET Web Forms, .NET, JavaScript, HTML5, CSS3, RESTful APIs, API design, SQL Server, relational databases, ORM, Entity Framework, IoC container, object-oriented design, design patterns, DevOps, CI/CD, Infrastructure as Code (IaC), containerization, orchestration, microservices, cloud environments, Azure, AWS, GCP, Agile, Scrum, code review, unit testing, integration testing, debugging, AI","mentoring, self-learning, adaptability, communication",unknown,software-eng
4408638164,LinkedIn,Vietnam,https://www.linkedin.com/jobs/view/4408638164,Java Software Engineer,Java Software Engineer,CMC Global Company Limited.,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",2026-05-04,mid,2.0,full-time,onsite,,,"Java, Spring Framework, Spring Boot, RESTful APIs, microservices, ECS, Kubernetes, Docker, containerization, FaaS, AWS Lambda, AWS, CI/CD, DevOps, Git, Ansible, Jenkins, NPM, Gradle, Agile, code review, unit testing, component testing","creativity, commitment, customer-centricity, problem-solving, analytical skills, communication",unknown,software-eng
4408580626,LinkedIn,Vietnam,https://www.linkedin.com/jobs/view/4408580626,"Software Engineer, Data Infrastructure & Acquisition - Ho Chi Minh City, Vietnam","Software Engineer, Data Infrastructure & Acquisition",Speechify,Ho Chi Minh City Metropolitan Area,2026-04-05,senior,5.0,full-time,remote,,,"bash, Python, Linux, Docker, Infrastructure-as-Code, Terraform, GCP, web crawling, large-scale data processing, data ingestion","collaboration, communication, adaptability, hustle, risk-taking, intuition",bachelor,infrastructure
4400702960,LinkedIn,Vietnam,https://www.linkedin.com/jobs/view/4400702960,Software Engineer   Python & TypeScript | Remote,Software Engineer (Python & TypeScript),Crossing Hurdles,Vietnam,2026-04-14,unknown,,contract,remote,62400.0,208000.0,"Python, TypeScript, codebase migration, refactoring, AI, system design, code review","collaboration, communication, problem-solving, attention to detail",unknown,software-eng
4405216536,LinkedIn,Vietnam,https://www.linkedin.com/jobs/view/4405216536,(All Level) Embedded Linux/ Firmware/Software Engineer (HCM/ DN),Embedded Linux/ Firmware/Software Engineer,Ban Vien Corporation,Ho Chi Minh City Metropolitan Area,2026-04-22,mid,1.0,full-time,onsite,,,"embedded systems, firmware, drivers, C, C++, microcontrollers, SoCs, SPI, I2C, UART, CAN, Ethernet, Embedded Linux, RTOS, bootloader, secure boot, memory management, SDLC, system integration, validation testing, BSP development, kernel customization, hardware abstraction layers, Yocto Project, CIP Kernel, Python, Bash, Perl, version control, Git, SVN, configuration management, multimedia frameworks, codecs, Qt, Web-Platform testing, AUTOSAR, CMMI, A-SPICE, CI/CD, LAVA, Jenkins","problem-solving, teamwork, communication, mentoring, project planning",bachelor,software-eng
4391530166,LinkedIn,Vietnam,https://www.linkedin.com/jobs/view/4391530166,Software Engineer (Proficiency in SQL),Software Engineer (Proficiency in SQL),DXC Technology Vietnam,"Ho Chi Minh City, Vietnam",2026-04-23,mid,2.0,full-time,onsite,,,"SSRS, Python, .NET, SQL, stored procedures, data processing, debugging, version control, Git, APIs, backend integration, microservices, Agile, Scrum, SDLC","technical ownership, autonomy, collaboration, communication",bachelor,software-eng
4398354750,LinkedIn,Vietnam,https://www.linkedin.com/jobs/view/4398354750,Java Software Engineer,Java Software Engineer,DXC Technology Vietnam,"Ho Chi Minh City, Vietnam",2026-04-07,mid,2.0,full-time,onsite,,,"Java, Java EE, Servlet, JSP, JDBC, RESTful APIs, SOAP, Hibernate, Spring, Spring MVC, Spring Boot, microservices, Oracle, MSSQL, object-oriented programming, design patterns, architectural patterns, Apache Tomcat, JBOSS, IBM WebSphere, BEA WebLogic, responsive web design, HTML5, CSS3, Bootstrap, Ant, Maven, Gradle, Git, version control, system design","collaboration, knowledge sharing, mentoring, communication, analytical skills, presentation skills, teamwork",bachelor,software-eng
4406295202,LinkedIn,Vietnam,https://www.linkedin.com/jobs/view/4406295202,Java Software Engineer,Java Software Engineer,FPT Corporation,Hanoi Capital Region,2026-04-28,mid,3.0,full-time,onsite,,,"backend, Python, Java, Go, APIs, microservices, Docker, Kubernetes, MySQL, PostgreSQL, MongoDB, message queues, RabbitMQ, Kafka, caching, Redis, Elasticsearch, RESTful APIs, API design, security, machine learning, TensorFlow Serving, FastAPI, code review","collaboration, creativity, communication",bachelor,software-eng
4398232324,LinkedIn,Vietnam,https://www.linkedin.com/jobs/view/4398232324,C++ Software Engineer (Windows/Kernel),C++ Software Engineer (Windows/Kernel),Life at Viettel Cyber Security,"Hanoi, Hanoi, Vietnam",2026-04-07,mid,,full-time,onsite,,,"C++, Windows, Linux, Kernel development, APIs, operating systems, performance optimization, information security",problem-solving,bachelor,software-eng
4400716691,LinkedIn,Vietnam,https://www.linkedin.com/jobs/view/4400716691,Software Engineer - Python & Go | $80/hr Remote,Software Engineer - Python & Go,Crossing Hurdles,Vietnam,2026-04-14,unknown,,contract,remote,62400.0,166400.0,"Python, Go, codebase migrations, system integrations, testing, automation, system architecture, cross-language integration, code reviews","collaboration, mentorship, communication, autonomy, problem-solving, technical decision-making, written and verbal communication",unknown,software-eng
4330465928,LinkedIn,Vietnam,https://www.linkedin.com/jobs/view/4330465928,Junior / Medior Full Stack Software Engineer,Junior / Medior Full Stack Software Engineer,Haskoning,Ho Chi Minh City Metropolitan Area,2026-04-23,junior,3.0,full-time,hybrid,,,"Python, VueJS, Django Rest Framework, FastAPI, Azure, Docker, Terraform, Sentry, JavaScript, TypeScript, cloud solutions, frontend frameworks, React, DevOps, CI/CD, Azure DevOps, GitHub Actions, infrastructure as code","team player, adaptability, communication, autonomy",bachelor,software-eng
4406612679,LinkedIn,Vietnam,https://www.linkedin.com/jobs/view/4406612679,Senior Software Engineer (1 year contract),Senior Software Engineer,On,"C  Chi, Ho Chi Minh City, Vietnam",2026-04-24,senior,5.0,contract,onsite,,,"backend development, APIs, real-time events, scalable systems, system architecture, RFCs, design reviews, CI/CD, code reviews, NodeJS, TypeScript, GraphQL, NestJS, ETL, Hex, Smartsheets, Artificial Intelligence, Machine Learning","problem-solving, ownership, accountability, autonomy, proactiveness, communication, mentorship, constructive feedback, product mindset, holistic thinking",unknown,software-eng
4368584843,LinkedIn,Vietnam,https://www.linkedin.com/jobs/view/4368584843,Embedded Software Integration Engineer,Embedded Software Integration Engineer,HCLTech Vietnam,Ho Chi Minh City Metropolitan Area,2026-05-04,unknown,,full-time,onsite,,,"C, C++, scripting language, Microcontroller, Embedded System, CAN, LIN, Flexray, Ethernet, AUTOSAR, software integration, unit testing, low-level design, high-level design, SDLC, emulators, simulators, debugging, RTOS, software review","requirements analysis, effort estimation, planning, problem-solving, communication, initiative, interpersonal skills, teamwork",bachelor,software-eng
4407342322,LinkedIn,Vietnam,https://www.linkedin.com/jobs/view/4407342322,Embedded Software Engineer,Embedded Software Engineer,Viettel Aerospace Institute - VTX,"Hanoi, Hanoi, Vietnam",2026-04-30,unknown,,full-time,onsite,,,"Embedded Software Programming, Embedded Software development, Software Development, Software Design, debugging, embedded systems architecture, system integration","troubleshooting, collaboration, problem-solving, critical thinking",bachelor,software-eng
4387658896,LinkedIn,Vietnam,https://www.linkedin.com/jobs/view/4387658896,"Technical Intern, Fullstack Engineer","Technical Intern, Fullstack Engineer",Ampere,"Ho Chi Minh City, Vietnam",2026-04-30,intern,0.0,internship,onsite,,,"Python, JavaScript, HTML, CSS, Django, Flask, Rest JS, Angular JS, databases, network protocol, Git, GitHub, Gitlab, Linux, Docker, CI/CD, unit test, JIRA integration, web application, system design, system integration, system maintenance","willingness to learn, analytical skills, problem-solving, communication",bachelor,software-eng
4376070153,LinkedIn,Vietnam,https://www.linkedin.com/jobs/view/4376070153,Embedded Software Engineer,Embedded Software Engineer (Engine Management System Software),HCLTech Vietnam,"Ho Chi Minh City, Vietnam",2026-05-04,junior,2.0,full-time,onsite,,,"C, Embedded System, AUTOSAR, CAN, release management, SDLC, simulation, test automation","requirements analysis, leadership, communication, logical thinking, creative thinking",unknown,software-eng
4370211642,LinkedIn,Vietnam,https://www.linkedin.com/jobs/view/4370211642,Embedded Software Engineer (Application Software),Embedded Software Engineer (Application Software),HCLTech Vietnam,Ho Chi Minh City Metropolitan Area,2026-04-07,unknown,,full-time,onsite,,,"C, C++, MATLAB, Embedded System, Micro-controllers, sensors, ADC, timers, interrupt, memory, ASCET, unit test, component test, calibration, V-model, software development","requirements analysis, time management, responsibility, teamwork, logical thinking, problem-solving, communication",bachelor,software-eng
4408629147,LinkedIn,Vietnam,https://www.linkedin.com/jobs/view/4408629147,Data Engineer,Data Engineer,FPT Software,"Ho Chi Minh City, Vietnam",2026-05-04,mid,3.0,full-time,onsite,,,"Python, SQL, relational databases, PostgreSQL, MySQL, Oracle, Airflow, Prefect, Luigi, AWS, Azure, GCP, data modeling, data warehousing, data lake, Git, Spark, Hadoop, Docker, Kubernetes, CI/CD, DevOps",communication,bachelor,data-science
4404448139,LinkedIn,Vietnam,https://www.linkedin.com/jobs/view/4404448139,Software Engineer II,Software Engineer II,MiTek,"Ho Chi Minh City, Vietnam",2026-04-22,mid,,full-time,onsite,,,"SDLC, system design, testing, debugging, Agile, Scrum, Kanban, DevOps","customer-focused, mentorship, communication, collaboration, teamwork, initiative",unknown,software-eng
4400702101,LinkedIn,Vietnam,https://www.linkedin.com/jobs/view/4400702101,Software Engineer - TypeScript & Go | $80/hr Remote,Software Engineer - TypeScript & Go,Crossing Hurdles,Vietnam,2026-04-14,unknown,,contract,remote,62400.0,166400.0,"TypeScript, Go, scalability, API development, microservices, web applications, code review, REST APIs, API integration, backend development, frontend frameworks, software architecture, system design, cloud platforms, CI/CD","collaboration, attention to detail, communication, problem-solving, autonomy, technical decision-making",unknown,software-eng
4401717504,LinkedIn,Vietnam,https://www.linkedin.com/jobs/view/4401717504,.Net Angular Software Engineer,.Net Angular Software Engineer,DXC Technology Vietnam,"Ho Chi Minh City, Vietnam",2026-04-14,junior,1.0,full-time,onsite,,,".NET, C#, ASP.NET Core, Angular, AI, data driven logic, REST APIs, microservices, code review, TypeScript, HTML, CSS, SQL Server, SQL, Git, Agile, Scrum, Azure, AWS, GCP, CI/CD, machine learning, API integration, recommendation engines, predictive modeling, NLP","collaboration, problem-solving, autonomy",unknown,software-eng
4408369128,LinkedIn,Vietnam,https://www.linkedin.com/jobs/view/4408369128,Platform Engineer,Platform Engineer,BioTuring,"Ho Chi Minh City, Vietnam",2026-05-03,unknown,,full-time,onsite,,,"DevOps, SRE, automation, Docker, Kubernetes, CI/CD, Infrastructure as Code, Terraform, Pulumi, monitoring, alerting, Prometheus, Grafana, debugging, Linux, networking, performance optimization, GitHub Actions, GitLab CI, Ansible, AWS, GCP, on-premise infrastructure","ownership, collaboration",unknown,devops
4404522936,LinkedIn,Vietnam,https://www.linkedin.com/jobs/view/4404522936,Senior Software Engineer (Java),Senior Software Engineer (Java),Zalopay,Ho Chi Minh City Metropolitan Area,2026-04-21,senior,3.0,full-time,onsite,,,"data pipelines, reconciliation engines, operational dashboards, reporting, analytics, Clean Architecture, DDD, CQRS, testing, monitoring, alerting, performance optimization, distributed systems, code review, Java, Spring Boot, Go, microservices, PostgreSQL, MySQL, relational databases, SQL, MongoDB, Cassandra, NoSQL, Kafka, RabbitMQ, Redis, message queues, event streaming, Apache Airflow, ETL/ELT, Apache Spark, stream processing, REST APIs, API design, system design, on-call rotation, incident response, fintech, payment platforms, e-commerce, reconciliation/settlement systems, AWS, GCP, Docker, Kubernetes, data integration","mentorship, technical guidance, collaboration, cross-functional collaboration, leadership, technical decision-making, problem-solving, debugging, ownership, attention to detail",unknown,software-eng
4398113300,LinkedIn,Vietnam,https://www.linkedin.com/jobs/view/4398113300,AI Software Engineer (Python/Go/C/C++ Backend & AI Agents) - Kh i C ng ngh  th ng tin (2026TD450888),AI Software Engineer (Python/Go/C/C++ Backend & AI Agents),MBBank,Hanoi Capital Region,2026-04-10,unknown,,full-time,onsite,,,"AI, AI Agents, LLMs, multi-agent systems, backend development, automation, agentic workflows, microservices, FastAPI, Flask, Django, Java, Go, REST APIs, gRPC, Docker, Kubernetes, performance optimization, large-scale data, high-traffic systems, RAG, function calling, reinforcement learning, security, scalability, Python, C, C++, PostgreSQL, MongoDB, API design, GPT, Gemini, Claude, LangChain, LangGraph, ADK, AutoGen, vector databases, Milvus, pgvector, Git, AI Safety, Guardrails, Model Monitoring, NLP, Computer Vision, Speech, Video Understanding, CNN, RNN, Transformer, Attention, GNN",continuous learning,bachelor,software-eng
4380409169,LinkedIn,Vietnam,https://www.linkedin.com/jobs/view/4380409169,Embedded Software Engineer (Gas & Oil),Embedded Software Engineer (Gas & Oil),HCLTech Vietnam,"Ho Chi Minh City, Vietnam",2026-05-04,junior,1.0,full-time,onsite,,,"code review, system design, XML, Python, C, Java, object-oriented design, Modbus, UDP, FPGAs, system troubleshooting",problem-solving,bachelor,software-eng
4399230866,LinkedIn,Vietnam,https://www.linkedin.com/jobs/view/4399230866,Senior Backend Developer,Senior Backend Developer,TotallyAwesome,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",2026-04-08,mid,2.0,full-time,onsite,,,"system design, web applications, Java, Linux, JavaScript, HTML, DHTML, CSS, OOP, data structure, algorithm, high-availability, scalability, Apache, Nginx, Web Services, TCP/IP, SVN, AI coding assistants, Claude, Codex, Cursor","requirements analysis, client communication, collaboration, attention to detail, initiative, results-oriented, fast learner",bachelor,software-eng
4330630785,LinkedIn,Vietnam,https://www.linkedin.com/jobs/view/4330630785,Senior C#/.Net Developer (English fluent),Senior C#/.Net Developer,Kaopiz,Hanoi Capital Region,2026-05-04,senior,5.0,full-time,onsite,,24000.0,"backend development, frontend development, requirements analysis, refactoring, debugging, C#, SQL, TypeScript, Angular, Aurelia, React, Azure, SQL Server, NoSQL, concurrency, asynchronous programming, microservices","decision-making, mentorship, coaching, continuous feedback, collaboration, continuous learning, cross-functional collaboration",bachelor,software-eng
4403895148,LinkedIn,Vietnam,https://www.linkedin.com/jobs/view/4403895148,"FullStack Engineer (Remote, Vietnam)",FullStack Engineer,Employment Hero,Vietnam,2026-04-19,unknown,,full-time,remote,,,"AI coding assistants, AI, frontend, backend, Ruby, React, microservices, distributed systems, code quality","mission-driven, asynchronous communication, autonomy, high-performance mindset, collaboration, cross-functional collaboration, adaptability, fast learner, clear thinking, problem-solving, ownership, communication",unknown,software-eng
4406948826,LinkedIn,Vietnam,https://www.linkedin.com/jobs/view/4406948826,Senior Software Engineer | Remote,Senior Software Engineer,Crossing Hurdles,Vietnam,2026-04-29,senior,,contract,remote,104000.0,249600.0,"Python, MySQL, PostgreSQL, Java, JavaScript, data pipelines, ETL, AI, ML, data preparation, data workflows","collaboration, communication, documentation, problem-solving, autonomy, initiative",bachelor,data-science
4404732337,LinkedIn,Vietnam,https://www.linkedin.com/jobs/view/4404732337,SOFTWARE ENGINEER (QUANTUM ALGORITHM),Software Engineer (Quantum Algorithm),FPT Corporation,"Hanoi, Hanoi, Vietnam",2026-04-23,mid,3.0,full-time,onsite,,,"Python, quantum computing, quantum algorithms, hybrid computing, cloud platforms, IBM Qiskit, Google Cirq, Amazon Braket, Azure Quantum, Classiq, Quantinuum, Quantum Logic Gates, Rabi Oscillations, Ramsey Interference","algorithmic thinking, independent research, collaboration",bachelor,software-eng
4376189462,LinkedIn,Vietnam,https://www.linkedin.com/jobs/view/4376189462,Software Engineer (C++),Software Engineer (C++),OPSWAT,Ho Chi Minh City Metropolitan Area,2026-04-10,mid,,unknown,onsite,,,"C++, object-oriented design, multi-threaded applications, Windows, Linux, rapid prototyping, code review, Windows API, Agile, Scrum, Git, Bitbucket, Jira, Confluence, TeamCity","ownership, collaboration, communication, initiative, adaptability",unknown,software-eng
4405352274,LinkedIn,Vietnam,https://www.linkedin.com/jobs/view/4405352274,Senior Embedded Software Engineer,Senior Embedded Software Engineer,FPT Automotive,"Hanoi, Hanoi, Vietnam",2026-04-24,senior,,unknown,onsite,,,"C, C++, Python, embedded Linux, QNX, CAN, CAN FD, Ethernet, SOME/IP, UDS, automotive diagnostics, debugging, profiling, gdb, CANoe, Valgrind, CPU optimization, memory optimization, latency optimization, HIL testing, bench testing, vehicle integration testing, ADAS, DMS, OMS, radar, Adaptive AUTOSAR, ROS2, middleware, ISO 26262, cybersecurity","collaboration, communication",bachelor,software-eng
