MIT,mit.edu,Computer Science,6.1220[J],Design and Analysis of Algorithms,"Techniques for the design and analysis of efficient algorithms, emphasizing methods useful in practice. Topics include sorting; search trees, heaps, and hashing; divide-and-conquer; dynamic programming; greedy algorithms; amortized analysis; graph algorithms; and shortest paths. Advanced topics may include network flow; computational geometry; number-theoretic algorithms; polynomial and matrix calculations; caching; and parallel computing.",4-0-8,undergraduate,https://catalog.mit.edu/subjects/6/,"Algorithm Design, Algorithm Analysis, Sorting Algorithms, Search Trees, Heaps, Hashing, Divide-and-Conquer, Dynamic Programming, Greedy Algorithms, Amortized Analysis, Graph Algorithms, Shortest Path Algorithms, Network Flow, Computational Geometry, Number-Theoretic Algorithms, Polynomial Calculations, Matrix Calculations, Caching, Parallel Computing"
MIT,mit.edu,Computer Science,6.1400[J],Computability and Complexity Theory,"Mathematical introduction to the theory of computing. Rigorously explores what kinds of tasks can be efficiently solved with computers by way of finite automata, circuits, Turing machines, and communication complexity, introducing students to some major open problems in mathematics. Builds skills in classifying computational tasks in terms of their difficulty. Discusses other fundamental issues in computing, including the Halting Problem, the Church-Turing Thesis, the P versus NP problem, and the power of randomness.",4-0-8,undergraduate,https://catalog.mit.edu/subjects/6/,"Theory of Computation, Finite Automata, Turing Machines, Communication Complexity, Computational Complexity, Algorithm Analysis, Halting Problem, Church-Turing Thesis, P versus NP, Randomized Algorithms"
MIT,mit.edu,Computer Science,6.18,Computer Systems Engineering,"Topics on the engineering of computer software and hardware systems: techniques for controlling complexity; strong modularity using client-server design, operating systems; performance, networks; naming; security and privacy; fault-tolerant systems, atomicity and coordination of concurrent activities, and recovery; impact of computer systems on society. Case studies of working systems and readings from the current literature provide comparisons and contrasts. Includes a single, semester-long design project. Students engage in extensive written communication exercises. Enrollment may be limited.",5/1/2006,undergraduate,https://catalog.mit.edu/subjects/6/,"Software Engineering, Hardware Engineering, System Design, Client-Server Architecture, Operating Systems, Performance Optimization, Computer Networking, Naming Systems, Computer Security, Data Privacy, Fault Tolerance, Concurrency, Atomicity, Distributed Coordination, System Recovery, Tech Ethics, Case Study Analysis, Technical Writing"
MIT,mit.edu,Computer Science,6.181,Operating System Engineering,"Design and implementation of operating systems, and their use as a foundation for systems programming. Topics include virtual memory, file systems, threads, context switches, kernels, interrupts, system calls, interprocess communication, coordination, and interaction between software and hardware. A multi-processor operating system for RISC-V, xv6, is used to illustrate these topics. Individual laboratory assignments involve extending the xv6 operating system, for example to support sophisticated virtual memory features and networking.",3-0-9,undergraduate,https://catalog.mit.edu/subjects/6/,"Operating Systems Design, Virtual Memory Management, File Systems Implementation, Thread Management, Context Switching, Kernel Development, Interrupt Handling, System Calls, Interprocess Communication, Synchronization Primitives, Hardware-Software Interaction, RISC-V Architecture, xv6 Operating System, Multi-processor Systems, Networking Implementation, Systems Programming, C Programming"
MIT,mit.edu,Computer Science,6.1820[J],Mobile and Sensor Computing,"Focuses on ""Internet of Things"" (IoT) systems and technologies, sensing, computing, and communication. Explores fundamental design and implementation issues in the engineering of mobile and sensor computing systems. Topics include battery-free sensors, seeing through wall, robotic sensors, vital sign sensors (breathing, heartbeats, emotions), sensing in cars and autonomous vehicles, subsea IoT, sensor security, positioning technologies (including GPS and indoor WiFi), inertial sensing (accelerometers, gyroscopes, inertial measurement units, dead-reckoning), embedded and distributed system architectures, sensing with radio signals, sensing with microphones and cameras, wireless sensor networks, embedded and distributed system architectures, mobile libraries and APIs to sensors, and application case studies. Includes readings from research literature, as well as laboratory assignments and a significant term project.",3-0-9,undergraduate,https://catalog.mit.edu/subjects/6/,"Internet of Things (IoT), Sensing Technologies, Mobile Computing, Sensor Computing, Systems Engineering, System Design, Robotic Sensors, Vital Sign Sensors, Autonomous Vehicle Sensing, Subsea IoT, Sensor Security, Positioning Technologies, GPS, Indoor WiFi Positioning, Inertial Sensing, Accelerometers, Gyroscopes, Inertial Measurement Units (IMUs), Dead-reckoning, Embedded Systems, Distributed System Architectures, Radio Signal Sensing, Wireless Sensor Networks (WSN), Mobile APIs, Sensor APIs, Research Literature Analysis"
MIT,mit.edu,Computer Science,6.183,Software Systems for Data Science (New),"Explores techniques and systems for ingesting, efficiently processing, analyzing, and visualizing large data sets. Examines topics such as data cleaning, data integration, scalable systems (relational databases, NoSQL, Spark, etc.), analytics (data cubes, scalable statistics and machine learning), fundamental statistics and machine learning, and scalable visualization of large data sets. Extended programming assignments provide working experience with state-of-the-art data processing tools. Students complete a term project and paper.",3-0-9,undergraduate,https://catalog.mit.edu/subjects/6/,"Data Cleaning, Data Integration, Relational Databases, NoSQL, Apache Spark, Data Analytics, Data Cubes, Scalable Statistics, Machine Learning, Data Visualization, Technical Writing, Research Methods"
MIT,mit.edu,Computer Science,6.185,Computer Systems and Society,"Explores the impact of computer systems on individual humans, society, and the environment. Examines large- and small-scale power structures that stem from low-level technical design decisions, the consequences of those structures on society, and how they can limit or provide access to certain technologies. Students assess design decisions within an ethical framework and consider the impact of their decisions on non-users. Case studies of working systems and readings from the current literature provide comparisons and contrasts. Possible topics include the implications of hierarchical designs (e.g., DNS) for scale; how layered models influence what parts of a network have the power to take certain actions; and the environmental impact of proof-of-work-based systems such as Bitcoin. Students taking graduate version complete additional assignments. Enrollment may be limited.",3-0-9,undergraduate,https://catalog.mit.edu/subjects/6/,"Tech Ethics, System Design, DNS, Scalability, Network Architecture, Layered Models, Proof-of-Work, Bitcoin, Blockchain, Environmental Impact of Technology, Human-Computer Interaction (HCI), Research Methods, Ethical Frameworks, Technical Design, System Architecture"
MIT,mit.edu,Computer Science,6.5831,Database Systems,"Topics related to the engineering and design of database systems, including data models; database and schema design; schema normalization and integrity constraints; query processing; query optimization and cost estimation; transactions; recovery; concurrency control; isolation and consistency; distributed, parallel and heterogeneous databases; adaptive databases; trigger systems; pub-sub systems; semi structured data and XML querying. Lecture and readings from original research papers. Semester-long project and paper. Students taking graduate version complete different assignments. Enrollment may be limited.",3-0-9,undergraduate,https://catalog.mit.edu/subjects/6/,"Database Engineering, Database Design, Data Modeling, Schema Design, Database Normalization, Query Processing, Query Optimization, Database Transactions, Database Recovery, Concurrency Control, Distributed Databases, Parallel Databases, Database Triggers, Publish-Subscribe Systems, Semi-Structured Data, XML, XML Querying, Technical Writing, Research Methods"
MIT,mit.edu,Computer Science,6.1903,Introduction to Low-level Programming in C and Assembly,"Introduction to C and assembly language for students coming from a Python background ( 6.100A ). Studies the C language, focusing on memory and associated topics including pointers, how different data structures are stored in memory, the stack, and the heap in order to build a strong understanding of the constraints involved in manipulating complex data structures in modern computational systems. Studies assembly language to facilitate a firm understanding of how high-level languages are translated to machine-level instructions.",2/2/2002,undergraduate,https://catalog.mit.edu/subjects/6/,"C, Assembly language, Pointers, Data structures, Stack, Heap, Memory management, Machine-level instructions, High-level language translation"
MIT,mit.edu,Computer Science,6.1904,Introduction to Low-level Programming in C and Assembly,"Introduction to C and assembly language for students coming from a Python background ( 6.100A ). Studies the C language, focusing on memory and associated topics including pointers, how different data structures are stored in memory, the stack, and the heap in order to build a strong understanding of the constraints involved in manipulating complex data structures in modern computational systems. Studies assembly language to facilitate a firm understanding of how high-level languages are translated to machine-level instructions.",2/2/2002,undergraduate,https://catalog.mit.edu/subjects/6/,"C, Assembly language, Pointers, Stack, Heap, Data structures, Memory management, High-level language translation, Machine-level instructions"
MIT,mit.edu,Computer Science,6.191,Computation Structures,"Provides an introduction to the design of digital systems and computer architecture. Emphasizes expressing all hardware designs in a high-level hardware description language and synthesizing the designs. Topics include combinational and sequential circuits, instruction set abstraction for programmable hardware, single-cycle and pipelined processor implementations, multi-level memory hierarchies, virtual memory, exceptions and I/O, and parallel systems.",4-0-8,undergraduate,https://catalog.mit.edu/subjects/6/,"Digital Systems Design, Computer Architecture, Hardware Description Language (HDL), Verilog, VHDL, SystemVerilog, RTL Design, Combinational Logic Design, Sequential Logic Design, Instruction Set Architecture (ISA), Single-Cycle Processor Design, Pipelined Processor Design, Memory Hierarchy Design, Virtual Memory, Exception Handling, Input/Output (I/O) Design, Parallel Systems, Hardware Synthesis, FPGA Design, ASIC Design, Digital Logic Design"
MIT,mit.edu,Computer Science,6.5931,Hardware Architecture for Deep Learning,"Introduction to the design and implementation of hardware architectures for efficient processing of deep learning algorithms and tensor algebra in AI systems. Topics include basics of deep learning, optimization principles for programmable platforms, design principles of accelerator architectures, co-optimization of algorithms and hardware (including sparsity) and use of advanced technologies (including memristors and optical computing). Includes labs involving modeling and analysis of hardware architectures, architecting deep learning inference systems, and an open-ended design project. Students taking graduate version complete additional assignments.",3/3/2006,undergraduate,https://catalog.mit.edu/subjects/6/,"Hardware Architecture, Deep Learning, Tensor Algebra, AI Systems, Optimization, Accelerator Architecture Design, Algorithm-Hardware Co-optimization, Sparsity, Memristors, Optical Computing, Hardware Modeling, Hardware Analysis, Deep Learning Inference Systems, Systems Architecture"
MIT,mit.edu,Computer Science,6.5951,Secure Hardware Design,"Introduction to basic concepts, principles, and implementation issues in the designing of secure hardware systems. Through a mixture of lectures and paper discussions, covers state-of-the-art security attacks and defenses targeting the computer architecture, digital circuits, and physics layers of computer systems. Emphasizes both the conceptual and the practical aspects of security issues in modern hardware systems. Topics include microarchitectural timing side channels, speculative execution attacks, RowHammer, Trusted Execution Environment, physical attacks, hardware support for software security, and verification of digital systems. Students taking graduate version complete additional assignments.",3-0-9,undergraduate,https://catalog.mit.edu/subjects/6/,"Secure Hardware Design, Computer Architecture, Digital Circuits, Hardware Security, Microarchitectural Timing Side Channels, Speculative Execution Attacks, RowHammer, Trusted Execution Environment, Physical Attacks, Software Security, Verification of Digital Systems"
MIT,mit.edu,Computer Science,6.2,Electrical Circuits: Modeling and Design of Physical Systems,"Fundamentals of linear systems, and abstraction modeling of multi-physics lumped and distributed systems using lumped electrical circuits. Linear networks involving independent and dependent sources, resistors, capacitors, and inductors. Extensions to include operational amplifiers and transducers. Dynamics of first- and second-order networks; analysis and design in the time and frequency domains; signal and energy processing applications. Design exercises. Weekly laboratory with microcontroller and transducers.",3/2/2007,undergraduate,https://catalog.mit.edu/subjects/6/,"Linear Systems, Multi-physics Modeling, Circuit Design, Circuit Analysis, Linear Networks, Operational Amplifiers, Transducers, Time Domain Analysis, Frequency Domain Analysis, Signal Processing, Microcontrollers"
MIT,mit.edu,Computer Science,6.2020[J],Electronics Project Laboratory,"Intuition-based introduction to electronics, electronic components, and test equipment such as oscilloscopes, multimeters, and signal generators. Key components studied and used are op-amps, comparators, bi-polar transistors, and diodes (including LEDs). Students design, build, and debug small electronics projects (often featuring sound and light) to put their new knowledge into practice. Upon completing the class, students can take home a kit of components. Intended for students with little or no previous background in electronics. Enrollment may be limited.",1/2/2003,undergraduate,https://catalog.mit.edu/subjects/6/,"Oscilloscope operation, Multimeter usage, Signal generator operation, Op-amp circuit design, Comparator circuit design, Bipolar transistor biasing, Diode applications, LED driving, Circuit prototyping, Electronic troubleshooting, Debugging electronics projects, Analog circuit design, Electrical engineering fundamentals"
MIT,mit.edu,Computer Science,6.203,Electronics First Laboratory,"Practical introduction to the design and construction of electronic circuits for information processing and control. Laboratory exercises include activities such as the construction of oscillators for a simple musical instrument, a laser audio communicator, a countdown timer, an audio amplifier, and a feedback-controlled solid-state lighting system for daylight energy conservation. Introduces basic electrical components including resistors, capacitors, and inductors; basic assembly techniques for electronics include breadboarding and soldering; and programmable system-on-chip electronics and C programming language. Enrollment limited.",4/4/2004,undergraduate,https://catalog.mit.edu/subjects/6/,"Circuit Design, Electrical Engineering, Embedded Systems, C Programming, Breadboarding, Soldering, Signal Processing, Feedback Control Systems, Oscillator Design, Audio Amplifier Design, Laser Communication, Countdown Timer Design, Solid-State Lighting System Design, Resistors, Capacitors, Inductors"
MIT,mit.edu,Computer Science,6.204,Analog Electronics Laboratory,"Experimental laboratory explores the design, construction, and debugging of analog electronic circuits. Lectures and laboratory projects in the first half of the course investigate the performance characteristics of semiconductor devices (diodes, BJTs, and MOSFETs) and functional analog building blocks, including single-stage amplifiers, op amps, small audio amplifier, filters, converters, sensor circuits, and medical electronics (ECG, pulse-oximetry). Projects involve design, implementation, and presentation in an environment similar to that of industry engineering design teams. Instruction and practice in written and oral communication provided. Opportunity to simulate real-world problems and solutions that involve tradeoffs and the use of engineering judgment.",2/9/2001,undergraduate,https://catalog.mit.edu/subjects/6/,"Analog circuit design, Circuit construction, Circuit debugging, Semiconductor device characterization, Diode analysis, BJT analysis, MOSFET analysis, Single-stage amplifier design, Op-amp design, Audio amplifier design, Filter design, Converter design, Sensor circuit design, Medical electronics design, Technical presentation, Written communication, Oral communication, Engineering tradeoff analysis, Engineering judgment, Problem solving, Lab experimentation, Prototype testing"
MIT,mit.edu,Computer Science,6.205,Digital Systems Laboratory,"Lab-intensive subject that investigates digital systems with a focus on FPGAs. Lectures and labs cover logic, flip flops, counters, timing, synchronization, finite-state machines, digital signal processing, communication protocols, and modern sensors. Prepares students for the design and implementation of a large-scale final project of their choice: games, music, digital filters, wireless communications, video, or graphics. Extensive use of System/Verilog for describing and implementing and verifying digital logic designs.",3/7/2002,undergraduate,https://catalog.mit.edu/subjects/6/,"FPGAs, Digital Logic Design, Flip Flops, Counters, Timing Analysis, Synchronization, Finite-State Machines, Digital Signal Processing, Communication Protocols, Sensors, SystemVerilog, Verilog, Hardware Description Languages, Digital Filters, Wireless Communications, Graphics Programming"
MIT,mit.edu,Computer Science,6.206,Microcomputer Project Laboratory,"Introduces analysis and design of embedded systems. Emphasizes construction of complete systems, including a five-axis robot arm, a fluorescent lamp ballast, a tomographic imaging station (e.g., a CAT scan), and a simple calculator. Presents a wide range of basic tools, including software and development tools, programmable system on chip, peripheral components such as A/D converters, communication schemes, signal processing techniques, closed-loop digital feedback control, interface and power electronics, and modeling of electromechanical systems. Includes a sequence of assigned projects, followed by a final project of the student's choice, emphasizing creativity and uniqueness. Provides instruction in written and oral communication. To satisfy the independent inquiry component of this subject, students expand the scope of their laboratory project. Enrollment limited.",3/6/2003,undergraduate,https://catalog.mit.edu/subjects/6/,"Embedded Systems, Embedded Systems Design, Robotics, Tomographic Imaging, Programmable System on Chip (PSoC), Analog-to-Digital Converters (ADC), Communication Protocols, Signal Processing, Digital Feedback Control, Closed-loop Control Systems, Power Electronics, Interface Electronics, Electromechanical System Modeling, Technical Writing, Oral Presentations, Research Methods"
MIT,mit.edu,Computer Science,6.2061,Microcomputer Project Laboratory - Independent Inquiry,"Introduces analysis and design of embedded systems. Emphasizes construction of complete systems, including a five-axis robot arm, a fluorescent lamp ballast, a tomographic imaging station (e.g., a CAT scan), and a simple calculator. Presents a wide range of basic tools, including software and development tools, programmable system on chip, peripheral components such as A/D converters, communication schemes, signal processing techniques, closed-loop digital feedback control, interface and power electronics, and modeling of electromechanical systems. Includes a sequence of assigned projects, followed by a final project of the student's choice, emphasizing creativity and uniqueness. Provides instruction in written and oral communication. Students taking independent inquiry version 6.2061 expand the scope of their laboratory project. Enrollment limited.",3/9/2003,undergraduate,https://catalog.mit.edu/subjects/6/,"Embedded Systems, Programmable System on Chip (PSoC), Analog-to-Digital (A/D) Converters, Communication Protocols, Signal Processing, Closed-Loop Digital Feedback Control, Power Electronics, Interface Electronics, Electromechanical Systems Modeling, Robotics, Technical Writing, Oral Presentations"
MIT,mit.edu,Computer Science,6.208,Semiconductor Electronic Circuits,"Provides an introduction to basic circuit design, starting from basic semiconductor devices such as diodes and transistors, large and small signal models and analysis, to circuits such as basic amplifier and opamp circuits. Labs give students access to CAD/EDA tools to design, analyze, and layout analog circuits. At the end of the term, students have their chip design fabricated using a 22nm FinFET CMOS process.",3/2/2007,undergraduate,https://catalog.mit.edu/subjects/6/,"Circuit Design, Semiconductor Devices, Diodes, Transistors, Large Signal Modeling, Small Signal Modeling, Amplifier Design, Op-Amp Circuits, CAD Tools, EDA Tools, Analog Circuit Design, Analog Circuit Layout, Chip Fabrication, 22nm FinFET CMOS Process"
MIT,mit.edu,Computer Science,6.209,Solid-State Circuits,"Fosters deep understanding and intuition that is crucial in innovating analog circuits and optimizing the whole system in bipolar junction transistor (BJT) and metal oxide semiconductor (MOS) technologies. Covers both theory and real-world applications of basic amplifier structures, operational amplifiers, temperature sensors, bandgap references. Covers topics such as noise, linearity and stability. Homework and labs give students access to CAD/EDA tools to design and analyze analog circuits. Provides practical experience through lab exercises, including a broadband amplifier design and characterization. Students taking graduate version complete additional assignments.",3/2/2007,undergraduate,https://catalog.mit.edu/subjects/6/,"Analog Circuit Design, BJT Design, MOS Design, Amplifier Design, Operational Amplifier Design, Temperature Sensor Design, Bandgap Reference Design, Noise Analysis, Linearity Analysis, Stability Analysis, CAD/EDA Tools Usage, Broadband Amplifier Design, Circuit Characterization, Lab Exercise Execution"
MIT,mit.edu,Computer Science,6.22,Electric Energy Systems,"Analysis and design of modern energy conversion and delivery systems. Develops a solid foundation in electromagnetic phenomena with a focus on electrical energy distribution, electro-mechanical energy conversion (motors and generators), and electrical-to-electrical energy conversion (DC-DC, DC-AC power conversion). Students apply the material covered to consider critical challenges associated with global energy systems, with particular examples related to the electrification of transport and decarbonization of the grid.",4-0-8,undergraduate,https://catalog.mit.edu/subjects/6/,"Electromagnetic phenomena analysis, Electrical energy distribution design, Electro-mechanical energy conversion, Motor design, Generator design, DC-DC power conversion, DC-AC power conversion, Power electronics, Energy system analysis, Transport electrification, Grid decarbonization"
MIT,mit.edu,Computer Science,6.221,"Electromagnetic Fields, Forces and Motion","Study of electromagnetics and electromagnetic energy conversion leading to an understanding of devices, including electromagnetic sensors, actuators, motors and generators. Quasistatic Maxwell's equations and the Lorentz force law. Studies of the quasistatic fields and their sources through solutions of Poisson's and Laplace's equations. Boundary conditions and multi-region boundary-value problems. Steady-state conduction, polarization, and magnetization. Charge conservation and relaxation, and magnetic induction and diffusion. Extension to moving materials. Electric and magnetic forces and force densities derived from energy, and stress tensors. Extensive use of engineering examples. Students taking graduate version complete additional assignments.",4-0-8,undergraduate,https://catalog.mit.edu/subjects/6/,"Electromagnetics, Electromagnetic Energy Conversion, Electromagnetic Sensors, Actuators, Motors, Generators, Quasistatic Maxwell's Equations, Lorentz Force Law, Poisson's Equations, Laplace's Equations, Boundary-Value Problems, Steady-State Conduction, Polarization, Magnetization, Charge Conservation, Magnetic Induction, Magnetic Diffusion, Stress Tensors, Electrical Engineering"
MIT,mit.edu,Computer Science,6.222,Power Electronics Laboratory,"Introduces the design and construction of power electronic circuits and motor drives. Laboratory exercises include the construction of drive circuitry for an electric go-cart, flash strobes, computer power supplies, three-phase inverters for AC motors, and resonant drives for lamp ballasts and induction heating. Basic electric machines introduced include DC, induction, and permanent magnet motors, with drive considerations. Provides instruction in written and oral communication. Students taking independent inquiry version 6.2221 expand the scope of their laboratory project. Enrollment limited.",3/6/2003,undergraduate,https://catalog.mit.edu/subjects/6/,"Power Electronic Circuits, Motor Drives, Circuit Design, Drive Circuitry, Power Supplies, Three-Phase Inverters, Resonant Drives, Induction Heating, DC Motors, Induction Motors, Permanent Magnet Motors, Electric Machines, Technical Writing, Oral Presentations, Research Methods"
MIT,mit.edu,Computer Science,6.2221,Power Electronics Laboratory - Independent Inquiry,"Introduces the design and construction of power electronic circuits and motor drives. Laboratory exercises include the construction of drive circuitry for an electric go-cart, flash strobes, computer power supplies, three-phase inverters for AC motors, and resonant drives for lamp ballasts and induction heating. Basic electric machines introduced include DC, induction, and permanent magnet motors, with drive considerations. Provides instruction in written and oral communication. To satisfy the independent inquiry component of this subject, students expand the scope of their laboratory project. Enrollment limited.",3/9/2003,undergraduate,https://catalog.mit.edu/subjects/6/,"Power Electronics, Circuit Design, Motor Drives, Drive Circuitry, Power Supplies, Three-Phase Inverters, AC Motors, Resonant Drives, Induction Heating, Electric Machines, DC Motors, Induction Motors, Permanent Magnet Motors, Technical Writing, Oral Presentations, Independent Research"
