source,search_keyword,job_id,job_title,company,location,posted_date,url,seniority_level,employment_type,job_function,industries,skills,key_points,full_description,country
LinkedIn,software engineer,4368584843,Embedded Software Integration Engineer,HCLTech Vietnam,Ho Chi Minh City Metropolitan Area,2026-05-04,https://www.linkedin.com/jobs/view/4368584843,Mid-Senior level,Full-time,Engineering,IT Services and IT Consulting,,- Telecommunication/Mechatronics Engineering or related fields Good C/C++ programming and scripting language Good knowledge of Microcontroller and Embedded System Automotive communication protocols know,"Job title: Embedded Integration Software Engineer Location: HCMC Responsibilities: As a Embedded Software Integration Engineer for Automotive applications (such as: ABS/ESP/iBooster/IPB/DPB etc.), your responsibilities include: Requirement clarification and analysis Software development, integration and unit testing based on requirements Low- and high-level design for software modules Execute software development tasks, document results and report problems Debugging Tasks effort estimation Plan and perform software review Solve technical problems/queries Communicate findings to both technical and non-technical colleagues in order to prevent technical problems/queries. Planning and tracking tasks More details will be discussed during the interview Coordinate/Integrate/Release Complete SW project Qualifications: Major in Computer Engineering/ Electrical-Electronics/ Electronics-Telecommunication/Mechatronics Engineering or related fields Good C/C++ programming and scripting language Good knowledge of Microcontroller and Embedded System Automotive communication protocols know-how e.g. CAN/LIN/Flexray/Ethernet and AUTOSAR architecture will be added advantages Experience in Software Development Lifecycle Exposure to emulators, simulators, debugging and test equipment Exposure to Real Time Operating System (RTOS) Automotive domain knowledge is preferred Self-driven and strong inter-personal skills Good teamwork and communication skills Good English skills to work directly with expats Why should you join us: Attractive package including base salary + 13th month salary Insurance based on full base salary and Medical Benefit (Bao Viet Insurance Package) for Employee and Family 100% of full salary and benefits as an official employee from the 1st day of working 18 paid leaves per year Working in a fast paced, flexible, and multinational working environment with opportunity to travel onsite (in 60 countries) Working with outstanding colleagues coming from top universities and top companies in Vietnam and foreign countries *** Note: We highly appreciate your interest in this position of HCL Vietnam. After reviewing all applications, only qualified candidates will be contacted for the next steps within 15 days from date of submission.",Vietnam
LinkedIn,software engineer,4407342322,Embedded Software Engineer,Viettel Aerospace Institute - VTX,"Hanoi, Hanoi, Vietnam",2026-04-30,https://www.linkedin.com/jobs/view/4407342322,Entry level,Full-time,Engineering and Information Technology,Aviation and Aerospace Component Manufacturing,,"- Company Description Viettel Aerospace Institute (VTX) is a leading organization dedicated to industrial research and development in aerospace technologies.
- The institute specializes in the research, design, development, manufacturing, and integration of cutting
- The Embedded Software Engineer will be responsible for the development, programming, and maintenance of embedded software systems.
- Key tasks include writing and debugging software, designing software architecture, collaborating with cross
- functional engineering teams Bachelor's or higher degree in Computer Science, Software Engineering, Electronics, or a related field Experience in aerospace or related industries is a plus Strong problem","Company Description Viettel Aerospace Institute (VTX) is a leading organization dedicated to industrial research and development in aerospace technologies. The institute specializes in the research, design, development, manufacturing, and integration of cutting-edge aerospace vehicles. With a focus on solving challenging and critical problems, VTX contributes to advancements in space research and security. Our mission is to provide innovative and advanced technological solutions, driving the future of aerospace technologies. Role Description This is a full-time, on-site role for an Embedded Software Engineer based in Hanoi. The Embedded Software Engineer will be responsible for the development, programming, and maintenance of embedded software systems. Key tasks include writing and debugging software, designing software architecture, collaborating with cross-functional teams, and ensuring the integration and optimization of embedded systems within aerospace projects. Qualifications Proficiency in Embedded Software Programming and Embedded Software development Experience in Software Development and Software Design Strong skills in debugging and troubleshooting embedded systems Solid understanding of embedded systems architecture and implementation Ability to work collaboratively in cross-functional engineering teams Bachelor's or higher degree in Computer Science, Software Engineering, Electronics, or a related field Experience in aerospace or related industries is a plus Strong problem-solving and critical-thinking skills",Vietnam
LinkedIn,software engineer,4387658896,"Technical Intern, Fullstack Engineer",Ampere,"Ho Chi Minh City, Vietnam",2026-04-30,https://www.linkedin.com/jobs/view/4387658896,Internship,Volunteer,Engineering and Information Technology,"Semiconductor Manufacturing, Computer Hardware Manufacturing, and Appliances, Electrical, and Electronics Manufacturing","Python, JavaScript, Angular, Django, Docker, Git, CI/CD, Linux, REST","- Description Invent the future with us Ampere is a semiconductor design company for a new era, leading the future of computing with an innovative approach to CPU design focused on high
- About The Role You will participate in the System Level Test (SLT) team as a developer for SLT applications and services.
- You will have a chance to work with many standard frameworks and design your own framework.
- level high volume manufacturing test programs.
- They collaborate with Manufacturing, Silicon Engineering, Silicon Validation, Platform Validation, and Firmware teams.
- What You ll Achieve Work with team to develop SLT features, applications which enhance the manufacturing production flow.
- Analyze feedback from users and quality to figure out requests and issues.","Description Invent the future with us Ampere is a semiconductor design company for a new era, leading the future of computing with an innovative approach to CPU design focused on high-performance, energy efficient AI compute. As a pioneer in the new frontier of energy efficient high-performance computing, Ampere is part of the Softbank Group of companies driving sustainable computing for AI, Cloud, and edge applications. Join us at Ampere and work alongside a passionate and growing team - we d love to have you apply! About The Role You will participate in the System Level Test (SLT) team as a developer for SLT applications and services. You will have a chance to work with many standard frameworks and design your own framework. You ll be performing a critical role in the company. The SLT Software Team at Ampere Computing is comprised of stellar individuals who are dedicated to creating enterprise-level high volume manufacturing test programs. They collaborate with Manufacturing, Silicon Engineering, Silicon Validation, Platform Validation, and Firmware teams. This is a challenging role but very fun and dynamic. What You ll Achieve Work with team to develop SLT features, applications which enhance the manufacturing production flow. Analyze feedback from users and quality to figure out requests and issues. Support CI/CD process: Develop and integrate the unit test level, monitoring the CI/CD pipeline, bugs/defects validation. Manage & create dashboards, reports, technical documents for SLT applications & JIRA integration. Research and learn about new trends in tech and manufacturing. Study and interact with multiple modern system design concepts About You Strong in programming language: Python. Knowledge of frontend development: JavaScript, HTML, CSS at basic level. Knowledge of web developing tools/frameworks: Django/Flask or Rest JS/Angular JS at basic level. Knowledge of databases at basic level. Knowledge of network protocol at basic level. Knowledge in working with Git, GitHub or Gitlab. Knowledge of Linux. Knowledge of Docker at basic level. Willing to learn and research new technology or jump out of your comfort zone. Passionate about web application, system design, integration and maintenance. Good written and communication skill in English and Vietnamese. Have strong analytical and problem-solving skills. Education Candidate must be pursuing a bachelor s degree in computer science/ computer engineering or software engineer as a 3rd year student with a strong academic record. What We ll Offer At Ampere we believe in taking care of our interns and providing a competitive monthly stipend and allowance. Benefits highlights include: Mentorship and on-the-job training from industry experts Daily catered lunch, a variety of snacks, energizing coffee or tea, and refreshing drinks to keep you fueled and focused throughout the day. Intern events, cultural and engagement activities with the team and the company At Ampere, we foster an inclusive cultur",Vietnam
LinkedIn,software engineer,4376070153,Embedded Software Engineer,HCLTech Vietnam,"Ho Chi Minh City, Vietnam",2026-05-04,https://www.linkedin.com/jobs/view/4376070153,Associate,Full-time,Information Technology,IT Services and IT Consulting,,"- We work with clients across all major verticals, providing industry solutions for Financial Services, Manufacturing, Life Sciences and Healthcare, Technology and Services, Telecom and Media, Retail and CPG, and Public Services.
- The Software Engineer engages directly with Customer, development teams, technical delivery teams and HW system teams to ensure the successful design, development, and delivery of technology
- To be successful as a Software Engineer, you should be able to drive the software change and release management processes, assisting with the overall maturity of the software development lifecycle.
- notch Software Engineer will ensure that software deliverables comply with quality standards and are completed on time.
- DUTY & RESPONSIBILITIES: Analysis requirements from customer/internal stakeholders.
- Design/propose technical solution to satisfy requirements.
- Realize software design by modifying base software.","We highly appreciate your interest in this position of HCLTECH Vietnam. After reviewing all applications, only qualified candidates will be contacted for the next steps within 15 days from date of submission. ABOUT HCLTECH VIETNAM COMPANY LIMITED HCLTECH Vietnam Company Limited belongs to HCLTech. HCLTech is a global technology company, home to more than 223,400 people across 60 countries, delivering industry-leading capabilities centered around digital, engineering, cloud, and AI, powered by a broad portfolio of technology services and products. We work with clients across all major verticals, providing industry solutions for Financial Services, Manufacturing, Life Sciences and Healthcare, Technology and Services, Telecom and Media, Retail and CPG, and Public Services. Consolidated revenues as of 12 months ending June 2023 totaled $12.8 billion. To learn how we can supercharge progress for you, visit https://www.hcltech.com/. Job Title: Embedded Software Engineer (Engine Management System Software) Location: 28bis Mac Dinh Chi street, Dakao Ward, District 1, HCMC Job Description We are looking for a skilled Embedded Software Engineer to design and implement new systems and features, as well as modify and maintain existing systems (Engine Management System Software) for adaptation to business and/or technology changes. The Software Engineer engages directly with Customer, development teams, technical delivery teams and HW system teams to ensure the successful design, development, and delivery of technology-based solutions. To be successful as a Software Engineer, you should be able to drive the software change and release management processes, assisting with the overall maturity of the software development lifecycle. Ultimately, a top-notch Software Engineer will ensure that software deliverables comply with quality standards and are completed on time. DUTY & RESPONSIBILITIES: Analysis requirements from customer/internal stakeholders. Design/propose technical solution to satisfy requirements. Realize software design by modifying base software. Do configuration for CAN communication base on customer requirement. Handle sending/receiving data to/from CAN bus from/to other components in Software. Calculate/Convert data for difference purposes. Monitor CAN network behavior and transmission of messages/signals on CAN bus. Perform testing to verify software. Development and maintenance of simulation/automation for testing purposes QUALIFICATIONS: Have 2-3 YOE in Embedded Automotive Development Experienced in leading team English Ability to write and read technical documents, basic communication C language Ability to write and read C code masterfully Embedded Have knowledge about Automotive Embedded System & Application AUTOSAR Have basic knowledge about AUTOSAR CAN Protocol Have awareness about CAN protocol and its applicant in automotive Logical Thinking Smart/Creative Thinking is one of most important Braking System Have basic awareness about Braking",Vietnam
LinkedIn,software engineer,4409533474,"Software Engineer, Data Infrastructure & Acquisition - Hanoi, Vietnam",Speechify,"Hanoi, Hanoi, Vietnam",2026-04-06,https://www.linkedin.com/jobs/view/4409533474,Mid-Senior level,Full-time,Engineering,"Construction, Software Development, and IT Services and IT Consulting","Python, GCP, Docker, Terraform, Linux","- Google recently named Speechify the Chrome Extension of the Year and Apple named Speechify its 2025 Design Award winner for Inclusivity.
- This role is responsible for all aspects of data collection to support our model training operations.
- We are able to build high
- We are looking for a skilled Software Engineer to join us.
- What You ll Do Be scrappy to find new sources of audio data and bring it into our ingestion pipeline Operate and extend the cloud infrastructure for our ingestion pipeline, currently running on GCP and managed with Terraform.
- Collaborate closely with our Scientists to shift the cost/throughput/quality frontier, delivering richer data at bigger scale and lower cost to power our next
- Collaborate with others on the AI Team and Speechify Leadership to craft the AI Team s dataset roadmap to power Speechify s next","The mission of Speechify is to make sure that reading is never a barrier to learning. Over 50 million people use Speechify s text-to-speech products to turn whatever they re reading   PDFs, books, Google Docs, news articles, websites   into audio, so they can read faster, read more, and remember more. Speechify s text-to-speech reading products include its iOS app, Android App, Mac App, Chrome Extension, and Web App. Google recently named Speechify the Chrome Extension of the Year and Apple named Speechify its 2025 Design Award winner for Inclusivity. Today, nearly 200 people around the globe work on Speechify in a 100% distributed setting   Speechify has no office. These include frontend and backend engineers, AI research scientists, and others from Amazon, Microsoft, and Google, leading PhD programs like Stanford, high growth startups like Stripe, Vercel, Bolt, and many founders of their own companies. Overview We're looking to hire for our Data side of our AI team at Speechify. This role is responsible for all aspects of data collection to support our model training operations. We are able to build high-quality datasets at petabyte-scale and low cost through a tight integration of infrastructure, engineering, and research work. We are looking for a skilled Software Engineer to join us. What You ll Do Be scrappy to find new sources of audio data and bring it into our ingestion pipeline Operate and extend the cloud infrastructure for our ingestion pipeline, currently running on GCP and managed with Terraform. Collaborate closely with our Scientists to shift the cost/throughput/quality frontier, delivering richer data at bigger scale and lower cost to power our next-generation models. Collaborate with others on the AI Team and Speechify Leadership to craft the AI Team s dataset roadmap to power Speechify s next-generation consumer and enterprise products. An Ideal Candidate Should Have BS/MS/PhD in Computer Science or a related field. 5+ years of industry experience in software development. Proficiency with bash/Python scripting in Linux environments Proficiency in Docker and Infrastructure-as-Code concepts and professional experience with at least one major Cloud Provider (we use GCP) Experience with web crawlers, large-scale data processing workflows is a plus Ability to handle multiple tasks and adapt to changing priorities. Strong communication skills, both written and verbal. What we offer A fast-growing environment where you can help shape the company and product. An entrepreneurial-minded team that supports risk, intuition, and hustle. A hands-off management approach so you can focus and do your best work. An opportunity to make a big impact in a transformative industry. Competitive salaries, a friendly and laid-back atmosphere, and a commitment to building a great asynchronous culture. Opportunity to work on a life-changing product that millions of people use. Build products that directly impact and support people with learning difference",Vietnam
LinkedIn,software engineer,4370211642,Embedded Software Engineer (Application Software),HCLTech Vietnam,Ho Chi Minh City Metropolitan Area,2026-04-07,https://www.linkedin.com/jobs/view/4370211642,Associate,Full-time,Engineering,IT Services and IT Consulting,MATLAB,"- Job Description: As an Embedded Software Developer
- Telecommunication or related fields Basic knowledge in C/C++ programing/MATLAB programing Basic knowledge of embedded system (Micro
- controllers, sensors, ADC, timers, interrupt, memory...) Interested in Automotive technology (ABS, ESP, AEB, ACC ) Good time management, high responsibility, good teamwork Logical thinking and problem
- solving skills Good English communication skills It would be big advantage if you have: Automotive basic knowledge (braking/ engine/ steering/ transmission...systems) Car driving experience Understanding about V","Job Description: As an Embedded Software Developer - Application Software (ASW) for Automotive applications ( such as: ABS/ESP/iBooster, etc. ), your main responsibilities include: Responsible to analyze the function requirements from customer then break down requirement for other CRPs Provide designs for customer requirements Implement ASW SW (using ASCET tool) based on design Perform verification (Unit test, component test) for each release Integrate calibration parameters for function performance Evaluation the vehicle test result Analyze issue/problem reported by other stakeholders (APP/TPM/Customer...) More details will be discussed during interviews Qualifications: Major: Automotive Engineering / Automation Engineering/ Mechatronics Engineering/Electrical-Electronics/ Electronics-Telecommunication or related fields Basic knowledge in C/C++ programing/MATLAB programing Basic knowledge of embedded system (Micro-controllers, sensors, ADC, timers, interrupt, memory...) Interested in Automotive technology (ABS, ESP, AEB, ACC ) Good time management, high responsibility, good teamwork Logical thinking and problem-solving skills Good English communication skills It would be big advantage if you have: Automotive basic knowledge (braking/ engine/ steering/ transmission...systems) Car driving experience Understanding about V-model, Review method for software development Chinese language Why should you join us: Attractive package including base salary + 13th month salary Insurance based on full base salary and Medical Benefit (Bao Viet Insurance Package) for Employee and Family 100% of full salary and benefits as an official employee from the 1st day of working 18 paid leaves per year Working in a fast paced, flexible, and multinational working environment with opportunity to travel onsite (in 60 countries) Working with outstanding colleagues coming from top universities and top companies in Vietnam and foreign countries Contact : *** Note: We highly appreciate your interest in this position of HCL Vietnam. After reviewing all applications, only qualified candidates will be contacted for the next steps within 15 days from date of submission.",Vietnam
LinkedIn,software engineer,4408629147,Data Engineer,FPT Software,"Ho Chi Minh City, Vietnam",2026-05-04,https://www.linkedin.com/jobs/view/4408629147,Entry level,Full-time,Information Technology,IT Services and IT Consulting,"Python, SQL, MySQL, PostgreSQL, AWS, GCP, Azure, Docker, Kubernetes, Git, CI/CD, Machine Learning, Spark, Hadoop","- Job Summary We are seeking a skilled and motivated Data Engineer with strong proficiency in Python to join our growing data team.
- The ideal candidate will be responsible for designing, building, and maintaining scalable data pipelines and infrastructure to support analytics, machine learning, and business intelligence initiatives.
- Job Qualifications: Strong programming skills in Python for data engineering tasks.
- Having around 3+ years of experience in Data Engineer or related roles.
- Experience with SQL and relational databases (e.g., PostgreSQL, MySQL, Oracle).
- Familiarity with data pipeline orchestration tools (e.g., Airflow, Prefect, Luigi).
- Experience with cloud platforms (e.g., AWS, Azure, GCP) and cloud","FPT Software, a subsidiary of FPT Corporation, is a global technology and IT services provider headquartered in Vietnam, with $1 billion in revenue (2023) and over 30,000 employees in 30 countries. Job Summary We are seeking a skilled and motivated Data Engineer with strong proficiency in Python to join our growing data team. The ideal candidate will be responsible for designing, building, and maintaining scalable data pipelines and infrastructure to support analytics, machine learning, and business intelligence initiatives. Job Qualifications: Strong programming skills in Python for data engineering tasks. Having around 3+ years of experience in Data Engineer or related roles. Experience with SQL and relational databases (e.g., PostgreSQL, MySQL, Oracle). Familiarity with data pipeline orchestration tools (e.g., Airflow, Prefect, Luigi). Experience with cloud platforms (e.g., AWS, Azure, GCP) and cloud-native data services. Knowledge of data modeling, data warehousing, and data lake concepts. Proficiency in working with structured and unstructured data. Experience with version control systems like Git. Good in English communication Preferred Qualifications: Bachelor s or Master s degree in Computer Science, Engineering, or a related field. Experience with big data technologies (e.g., Spark, Hadoop). Familiarity with containerization (Docker, Kubernetes). Exposure to CI/CD pipelines and DevOps practices. Understanding of data privacy regulations (e.g., GDPR, HIPAA) Benefits: Get involve in major full-cycle projects with large scale and opportunities to work directly with specialists and experts in Data Industry.  FPT care  health insurance is provided by PTI and is exclusive for FPT employees. Company shuttle buses provide a convenient way of transportation for all employees. Annual Summer Vacation: following the company s policy and starts from May every year. Other allowances: transportation support by company bus, lunch allowance, working onsite allowance, etc. plus company support for housing in District 9. F-Town Campus provides many facilities for FPT Software employees such as a football ground, basketball & volleyball, gym center, cafeteria, etc. Contact point:  nhunlq2@fpt.com  0902 546 022 (zalo/whatsapp) Since LinkedIn limits the number of applications, you can send me your CV via Zalo for more details ^^",Vietnam
LinkedIn,software engineer,4404448139,Software Engineer II,MiTek,"Ho Chi Minh City, Vietnam",2026-04-22,https://www.linkedin.com/jobs/view/4404448139,Not Applicable,Full-time,Engineering and Information Technology,Construction,"R, SQL, Agile, Scrum","- Job Description MiTek is a global provider of building solutions for the residential and commercial construction industries.
- Utilizing software, services, engineered products, and automated manufacturing equipment, MiTek partners with clients to accelerate their genius and deliver breakthroughs in building.
- year history and a network of 6,500 team members worldwide, MiTek pairs local expertise with global capabilities.
- Software Engineer is a role which involves participating in the full software development lifecycle for each project or product you are assigned.
- Reporting to the Manager, the Software Engineer must ensure a smooth efficient service that meets the expectations and needs of our customers and continues to grow & develop our staff.
- Customer experience, Sales, Marketing), to ensure that solutions are efficient, consistent and fulfill business needs Work in an Agile software development environment (e.g.
- University or College degree, preferably major in Computer Science or Engineering Have 2 plus years experience within software or related industry with a cursory knowledge of global development practices and procedures.","Job Description MiTek  is a global provider of building solutions for the residential and commercial construction industries. Utilizing software, services, engineered products, and automated manufacturing equipment, MiTek partners with clients to accelerate their genius and deliver breakthroughs in building. With a rich 60-year history and a network of 6,500 team members worldwide, MiTek pairs local expertise with global capabilities. As a Berkshire Hathaway (NYSE: BRK-A, NYSE: BRK-B) company since 2001, MiTek has a record of continuous growth and innovation. Learn more at www.mii.com. A Brief Overview K  s  Ph n m m l  m t v  tr  v i nhi m v  bao g m tham gia v o to n b  chu tr nh ph t tri n ph n m m c a t ng d   n ho c s n ph m m  m nh ph  tr ch. B o c o tr c ti p cho Qu n L  B  Ph n, K  S  Ph n M m ph i  m b o cung c p d ch v  hi u qu  v  nhanh ch ng nh m  p  ng nhu c u v  k  v ng c a kh ch h ng v  ti p t c ph t tri n c ng c c th nh vi n trong nh m. Software Engineer is a role which involves participating in the full software development lifecycle for each project or product you are assigned. Reporting to the Manager, the Software Engineer must ensure a smooth efficient service that meets the expectations and needs of our customers and continues to grow & develop our staff. Responsibilities What You Will Do:  p d ng c c gi i ph p k  thu t ph n m m t t nh t nh m  m b o ch t l ng s n ph m ph n m m v  x y d ng m t m i tr ng ph n m m t i  u Theo d i, ph n t ch v  ho n thi n qu  tr nh ph t tri n ph n m m hi n t i,  ng th i h  tr  x c  nh ph ng  n c i thi n ph  h p Li n l c v  t ng t c v i c c th nh vi n trong nh m nh m  m b o s  ti n b  li n t c; Trao  i v i t t c  kh ch h ng v  c c c   ng kh c nh m cung c p  c d ch v  ch t l ng cao nh t c  th  Ch   ng v  t ch c c tham gia v i t  c ch l  m t th nh vi n nh m Ph t Tri n Ph n M m MiTek Vietnam,  o n k t h ng  n m c ti u tr  th nh m t t  ch c v ng m nh Tham gia h  tr  c c c ng vi c h ng ng y c a nh m Thi t k , l p tr nh, ki m tra v  g  r i, s  d ng c ng ngh , c ng c  ph t tri n v  ng n ng  l p tr nh theo y u c u c a d   n C ng t c v i Qu n L  S n Ph m, Qu n L  Ch t L ng, DevOps, Ki n Tr c S  ph n m m v  c c nh m ch c n ng kh c trong d   n (V  d : Customer experience, Sales, Marketing),    m b o r ng c c gi i ph p hi u qu , nh t qu n v   p  ng nhu c u kinh doanh L m vi c trong m i tr ng ph t tri n ph n m m Agile (v  d : Scrum, Kanban), tham gia c c cu c h p cam k t, h i c u v  l p k  ho ch Chuy n c n trong gi  l m vi c b nh th ng v  ngo i gi  theo y u c u Tham gia  nh gi  c c y u c u ph n m m T i c u tr c s n ph m hi n t i  p d ng c c ti u chu n ph t tri n s m ph m v   m b o ch t l ng    m b o thao t c logic v  d  li u ch ng tr nh hi u qu  Tham gia v o quy tr nh thi t k  v  ki m tra thi t k  C  kh  n ng t  thi t k  c c gi i ph p ch t l ng cho c c t nh n ng nh  v  trung b nh Ti p t c x y d ng gia  nh MiTek Vietnam th ng qua vi c h  tr  kh ch h ng v   m b o cung c p cho t t c  kh ch h ng d ch v  ch t l ng",Vietnam
LinkedIn,software engineer,4400702101,Software Engineer - TypeScript & Go | $80/hr Remote,Crossing Hurdles,Vietnam,2026-04-14,https://www.linkedin.com/jobs/view/4400702101,Associate,Contract,Engineering and Information Technology,"Software Development, IT Services and IT Consulting, and Technology, Information and Internet","TypeScript, Go, CI/CD","- Position: Typescript + Go Developer Type: Hourly contract Compensation: $30
- $80/hour Location: Remote Commitment: 10 40 hours/week Role Responsibilities Design, develop, and deploy scalable software solutions using Typescript and Go.
- Build and maintain APIs, microservices, and web applications.
- Write clean, maintainable, and well
- Optimize systems for performance, reliability, and security.
- Requirements Strong experience in Typescript and Go development.
- Strong experience building and integrating RESTful APIs and backend systems.","Position: Typescript + Go Developer Type: Hourly contract Compensation: $30 - $80/hour Location: Remote Commitment: 10 40 hours/week Role Responsibilities Design, develop, and deploy scalable software solutions using Typescript and Go. Build and maintain APIs, microservices, and web applications. Collaborate with cross-functional teams to deliver impactful product features. Write clean, maintainable, and well-documented code. Optimize systems for performance, reliability, and security. Participate in code reviews and contribute to technical decision-making. Troubleshoot and resolve complex engineering challenges. Requirements Strong experience in Typescript and Go development. Strong experience building and integrating RESTful APIs and backend systems. Proficiency with modern frontend frameworks using Typescript. Strong understanding of software architecture and scalable system design. Excellent written and verbal communication skills. Familiarity with cloud platforms and CI/CD pipelines. Strong problem-solving skills with the ability to work independently. Application Process (Takes 20 Min) Easy Apply on LinkedIn Check email for next steps Participate in resume evaluation & interview stage",Vietnam
LinkedIn,software engineer,4401717504,.Net Angular Software Engineer,DXC Technology Vietnam,"Ho Chi Minh City, Vietnam",2026-04-14,https://www.linkedin.com/jobs/view/4401717504,Associate,Full-time,Consulting and Information Technology,IT System Custom Software Development,"TypeScript, Angular, .NET, SQL, AWS, GCP, Azure, Git, CI/CD, Machine Learning, Agile, Scrum","- With deep expertise in Managed Infrastructure Services, Application Modernization, and Industry
- year legacy in the country.
- being and fostering a supportive, inclusive workplace culture.
- We are looking for talented professionals to join our international software development team.
- In this role, you will contribute to the design, development, maintenance, and optimization of software solutions in a dynamic and fast
- DOTNET FULLSTACK WITH ANGULAR Responsibilities Design, develop, and maintain web applications using .NET (C#, ASP.NET Core) and Angular Develop and integrate AI
- Requirements 1+ years of hands","DXC Technology (NYSE: DXC) is a leading enterprise technology and innovation partner delivering software, services, and solutions to global enterprises and public sector organizations   helping them harness AI to drive outcomes at a time of exponential change with speed. With deep expertise in Managed Infrastructure Services, Application Modernization, and Industry-Specific Software Solutions, DXC modernizes, secures, and operates some of the world s most complex technology estates. Learn more on dxc.com DXC Vietnam has been recognized as one of the "" Best Companies to Work for in Asia 2025 "" by HR Asia Magazine, highlighting its exceptional HR practices and 31-year legacy in the country. The company also earned the special "" Most Caring Company Award"" in 2025 for prioritizing employee well-being and fostering a supportive, inclusive workplace culture. We are looking for talented professionals to join our international software development team. In this role, you will contribute to the design, development, maintenance, and optimization of software solutions in a dynamic and fast-paced environment, collaborating with global stakeholders to deliver high-quality products. DOTNET FULLSTACK WITH ANGULAR Responsibilities Design, develop, and maintain web applications using .NET (C#, ASP.NET Core) and Angular Develop and integrate AI-driven features, including data driven logic and intelligent services Collaborate with cross functional teams (product, UX, QA, and DevOps) to deliver high quality solutions Design and consume RESTful APIs and microservices Write clean, maintainable, and well documented code Participate in code reviews and ensure adherence to best practices Troubleshoot, debug, and optimize application performance Stay up to date with emerging technologies, especially in AI and cloud platforms. Requirements 1+ years of hands-on experience in software development Strong experience with .NET / C# and Angular Solid understanding of AI concepts, such as machine learning models, AI APIs, or data driven systems 1+ years of experience integrating AI services (e.g., recommendation engines, prediction models, NLP, or similar) Proficiency in TypeScript, HTML, CSS Experience working with databases (SQL Server or equivalent) Familiarity with Git and modern development workflows Strong problem solving skills and ability to work independently or in a team Experience with Agile/Scrum methodologies Experience with cloud platforms (Azure, AWS, or GCP) Familiarity with CI/CD pipelines Employee Benefits and Perks At DXC Vietnam, we follow a people first philosophy, offering competitive compensation and comprehensive benefits that support your professional growth and personal well being. Attractive and competitive salary package Full salary based contributions to Social Insurance, Health Insurance, and Unemployment Insurance in accordance with Vietnamese law 13th month salary (guaranteed) Generous leave policy: 12 annual leave days, 6 personal leave days, 1 vo",Vietnam
