source,search_keyword,job_id,job_title,company,location,posted_date,url,seniority_level,employment_type,job_function,industries,skills,key_points,full_description,country
LinkedIn,data scientist,4409162575,Machine Learning Engineer,iXceed Solutions,"London Area, United Kingdom",2026-05-01,https://www.linkedin.com/jobs/view/4409162575,Mid-Senior level,Contract,Information Technology,Staffing and Recruiting,"Python, SQL, AWS, GCP, Azure, Machine Learning, Agile","- on Prototype Engineer to design and develop rapid prototypes and proof
- This role requires strong expertise in Python, Machine Learning, and SQL , along with the ability to quickly translate business problems into working solutions.
- paced, agile environment Required Skills Strong experience in Python, Machine Learning, and SQL Hands
- on experience in ML model development and experimentation Experience with data pipelines, APIs, and cloud platforms (AWS/GCP/Azure) Strong problem
- solving and analytical skills Experience in rapid prototyping / PoC development Experience Ideally 5 10+ years in Data Science / Machine Learning / Analytics","Job Title: Prototype Engineer (Python / Machine Learning) Location: London, Canary Wharf (Hybrid   2 days onsite per week)   Role Overview We are looking for a hands-on Prototype Engineer to design and develop rapid prototypes and proof-of-concepts (PoCs) for data-driven and AI/ML use cases. This role requires strong expertise in Python, Machine Learning, and SQL , along with the ability to quickly translate business problems into working solutions.   Key Responsibilities Design and build rapid prototypes and PoCs using Python Develop, train, and evaluate machine learning models Perform data analysis, feature engineering, and experimentation Write efficient SQL queries for data extraction and transformation Integrate solutions with APIs, data pipelines, and visualization tools Translate business requirements into analytical/ML solutions Collaborate with cross-functional teams and iterate quickly Work independently in a fast-paced, agile environment   Required Skills Strong experience in Python, Machine Learning, and SQL Hands-on experience in ML model development and experimentation Experience with data pipelines, APIs, and cloud platforms (AWS/GCP/Azure) Strong problem-solving and analytical skills Experience in rapid prototyping / PoC development   Experience Ideally 5 10+ years in Data Science / Machine Learning / Analytics",United Kingdom
LinkedIn,data scientist,4384998757,Data Scientist | $80/hr Remote,Crossing Hurdles,United Kingdom,2026-04-28,https://www.linkedin.com/jobs/view/4384998757,Associate,Contract,Engineering and Information Technology,Software Development and Research Services,"Python, Machine Learning","- $80/hr Location: Remote Commitment: 10 40 hours/week Role Responsibilities Design, develop, and deploy machine learning models to address real
- Preprocess, analyze, and interpret complex datasets using Python and related data tools.
- Develop APIs and data pipelines to integrate machine learning models into production systems.
- Optimize models for scalability, performance, and reliability in operational environments.
- Requirements Strong proficiency in Python for data processing, automation, and machine learning development.
- on experience with machine learning frameworks and model development workflows.
- Experience working with JSON data structures and API integrations.","Position: Applied AI Engineer Type: Hourly contract Compensation: $30-$80/hr Location: Remote Commitment: 10 40 hours/week Role Responsibilities Design, develop, and deploy machine learning models to address real-world business problems. Collaborate with cross-functional teams to identify opportunities for AI integration and innovation. Preprocess, analyze, and interpret complex datasets using Python and related data tools. Develop APIs and data pipelines to integrate machine learning models into production systems. Optimize models for scalability, performance, and reliability in operational environments. Document technical workflows, methodologies, and results clearly for internal teams. Communicate technical concepts and solutions effectively to both technical and non-technical stakeholders. Requirements Strong proficiency in Python for data processing, automation, and machine learning development. Hands-on experience with machine learning frameworks and model development workflows. Experience working with JSON data structures and API integrations. Ability to translate business requirements into deployable AI solutions. Strong written and verbal communication skills with attention to clarity and collaboration. Familiarity with version control systems and collaborative development tools. Self-motivated and comfortable working in a fast-paced remote environment. Application Process (Takes 20 Min) Upload resume Interview (15 min) Submit form",United Kingdom
LinkedIn,data scientist,4393526960,Data Scientist,EveryMatrix,"London Area, United Kingdom",2026-04-20,https://www.linkedin.com/jobs/view/4393526960,Mid-Senior level,Full-time,Science,Software Development,"Python, R, SQL, Machine Learning, TensorFlow, PyTorch, Pandas","- EveryMatrix is seeking a highly skilled Data Scientist with expertise in CRM and customer behaviour analysis to join our CRM Data Science team.
- You will play a crucial role in analysing customer behaviour on our gambling platforms, providing insights and building features that will drive our business strategies and enhance customer engagement.
- Key Responsibilities: Analyse large datasets to uncover patterns and insights related to customer behavior.
- Develop predictive models to forecast customer activities and trends.
- functional teams to implement data
- Requirements: Master's or PhD degree in a quantitative field.
- Proven experience of large","EveryMatrix is seeking a highly skilled Data Scientist with expertise in CRM and customer behaviour analysis to join our CRM Data Science team. You will play a crucial role in analysing customer behaviour on our gambling platforms, providing insights and building features that will drive our business strategies and enhance customer engagement. Key Responsibilities:   Analyse large datasets to uncover patterns and insights related to customer behavior.   Develop predictive models to forecast customer activities and trends.   Collaborate with cross-functional teams to implement data-driven strategies.   Define and track key performance indicators (KPIs).   Utilise machine learning techniques to optimize CRM strategies, especially related to automated campaign optimisation.   Communicate findings and recommendations to stakeholders in a clear and concise manner. Requirements:   Master's or PhD degree in a quantitative field.   Proven experience of large-scale data analysis and hypothesis testing.   Strong proficiency in statistical analysis and predictive modelling.   Proficient in Python (pandas, scipy, numpy, scikit-learn) or R (tidyverse / data.table), along with SQL.   Excellent problem-solving skills and attention to detail.   Strong communication skills with the ability to present complex data insights to non-technical stakeholders.   Willingness to take ownership of analytics projects and be the engine driving them from ideation phase till bringing out the product to customers, and beyond. What will make you stand out:   Experience working in an analytics role in the gambling industry.   Experience with CRM data analysis and customer segmentation.   Knowledge of tensorflow / pytorch.   Expertise in using data visualization tools such as Google Looker and working with Google's BigQuery.   Experience in design and evaluation of A/B tests.   Familiarity with Bayesian statistics, especially for hypothesis testing. Extra points for good knowledge of Bayesian programming (PyMC3, etc).   Experience with application of optimization theory or reinforcement learning based on automated A/B testing. Projects you might expect to work on:   Predicting future expected value and future potential value of individual customers.   Real-time prediction of customer churn.   Building multi-level customer segmentation driven by predictive models. Benefits & Perks: What we offer:   2 additional days of paid leave added each year until your fifth year with us.   Hybrid work schedule is available after the first three months of employment.   Monthly meal allowance.   Gym allowance.   Private Healthcare   Access online learning platforms like Udemy for Business and LinkedIn Learning, and a budget for external training.   Benefit from two Free Fridays each year, limited to one per quarter.   Support for New Parents: - 52 weeks of maternity leave, with 21 weeks being fully paid - 4 weeks of paternity leave, plus the flexibility to work from home full-time until your chil",United Kingdom
LinkedIn,data scientist,4363644287,Applied Data Scientist,"Revionics, an Aptos Company",United Kingdom,2026-04-13,https://www.linkedin.com/jobs/view/4363644287,Not Applicable,Full-time,Engineering and Information Technology,Software Development,"Python, R, SQL, Machine Learning, Tableau, REST","- leading training and development opportunities, and the chance to work in a global, diverse culture with offices in 9 countries.
- facing role in our Science Services team, suitable for a data science expert who can confidently work with clients, potentially having some consulting experience or similar.
- You will be responsible to deliver accurate demand models and forecasts to our retail customers, and to work with them so they understand and are confident in our data and Machine Learning
- Who You Are You have strong quantitative, mathematical and analytical skills; with ability to understand and explain statistical ML models (such as those used for demand forecasting).
- A great communicator with ability to explain complex information and data, to technical and non
- on practical data skills.
- Experienced creating analytic scripts to automate analysis processes (e.g.","Making a job change is a big decision. Why consider Revionics? You will be joining a team of remarkable colleagues who are passionate about creating and delivering leading-edge pricing solutions to the global retail market. You will become part of an exciting growth journey where we will do everything possible to help you reach and exceed your career dreams. Our colleagues have access to industry-leading training and development opportunities, and the chance to work in a global, diverse culture with offices in 9 countries. You will become part of an inclusive culture that is grounded in our Company's purpose: to make a difference for every colleague, every client, every day. Revionics  leading retail pricing solutions leverage powerful artificial intelligence technologies, including predictive AI, conversational AI, generative AI and agentic AI, to optimize the retail pricing lifecycle and deliver real business value to our clients. Our solutions optimize prices for retail products that generate more than $3T in annual revenue for dozens of the world s leading grocery, healthy & beauty, DIY and convenience retailers. We hope you ll be part of taking innovative solutions to market with the worldwide leader in retail pricing. About The Role Revionics has an immediate opening for an Applied Data Scientist . Preferred location is London, but will consider remote workers in locations across the UK, France or Germany. This is a client-facing role in our Science Services team, suitable for a data science expert who can confidently work with clients, potentially having some consulting experience or similar. You will be responsible to deliver accurate demand models and forecasts to our retail customers, and to work with them so they understand and are confident in our data and Machine Learning-driven forecasts and price recommendations. If this sounds like your kind of fun and you re ready to take on a challenge and be part of an awesome team, this is the right role for you! Who You Are You have strong quantitative, mathematical and analytical skills; with ability to understand and explain statistical ML models (such as those used for demand forecasting). A great communicator   with ability to explain complex information and data, to technical and non-technical audiences. A creative problem solver, with hands-on practical data skills. You love figuring out issues, spotting patterns, and using structured methods to investigate data. Confident to challenge the status quo and identify improvements to existing processes. Self-motivated to perform in an environment where you are likely to be working on multiple projects or tasks in parallel; to deliver solutions with accuracy and speed. Undergrad degree in mathematics, statistics or similar STEM field, or equivalent work experience You have 2+ years of experience working in analytics / ML role in consulting or industry Experienced working in relational databases (MS SQL Server, Google BigQuery, or equivalent).",United Kingdom
LinkedIn,data scientist,4406568302,Data Scientist,Harnham,"London, England, United Kingdom",2026-04-28,https://www.linkedin.com/jobs/view/4406568302,Mid-Senior level,Full-time,Information Technology,"Technology, Information and Media","Python, SQL","- The Role You will join a collaborative Data Science function working alongside Data Analysts, project managers and industry subject matter experts.
- Your responsibilities will include: Building, training and refining predictive and propensity models aligned to client objectives.
- Your Skills & Experience Strong commercial experience using Python and SQL for data analysis and modelling.
- Practical experience building predictive models, such as propensity or scoring models.
- An analytical mindset with the ability to contribute to both modelling and insight generation.
- Experience working with cloud based analytics platforms, with Databricks experience highly advantageous.
- What They Offer Salary up to 65,000 depending on experience.","Data Scientist London, hybrid two days per week | Salary up to  65,000 This role is ideal if you enjoy building predictive models that directly influence customer strategy and commercial decision making, while staying close to clients and real world use cases. You will work on varied projects, have autonomy over your models, and see your work used in live environments rather than staying theoretical. The Company They are a UK based data and analytics consultancy that combines large scale proprietary data with advanced analytics and modelling expertise. Working as a solutions led partner, they help organisations better understand, predict and influence customer behaviour. Their work spans multiple sectors, including utilities, telecoms, financial services and the not for profit space, delivering insight that drives measurable outcomes. The Role You will join a collaborative Data Science function working alongside Data Analysts, project managers and industry subject matter experts. Your responsibilities will include: Building, training and refining predictive and propensity models aligned to client objectives. Translating business problems into analytical solutions through data discovery and stakeholder engagement. Analysing model outputs and turning results into clear, actionable insight. Presenting findings and recommendations to clients in a clear and confident way. Owning end to end delivery on certain projects, particularly for internal or repeat client work. Contributing to model optimisation and continuous improvement over time. Your Skills & Experience Strong commercial experience using Python and SQL for data analysis and modelling. Practical experience building predictive models, such as propensity or scoring models. An analytical mindset with the ability to contribute to both modelling and insight generation. Confidence working in client facing environments and explaining technical concepts to non technical audiences. Experience working with cloud based analytics platforms, with Databricks experience highly advantageous. What They Offer Salary up to  65,000 depending on experience. Hybrid working with two days per week in the London office and flexibility for candidates based further north. Exposure to a wide range of sectors and use cases, keeping work varied and challenging. Clear opportunities to develop your technical capability and client facing skills within a growing data science team. A supportive, collaborative environment where your input and ideas are valued. How to Apply If you are a Data Scientist looking to combine hands on modelling with meaningful client impact, apply to learn more about the role.",United Kingdom
LinkedIn,data scientist,4399238404,Pricing Data Scientist (Remote),Arthur Recruitment,"London Area, United Kingdom",2026-04-08,https://www.linkedin.com/jobs/view/4399238404,Associate,Full-time,Finance,Insurance,"Python, Machine Learning","- house pricing system combining traditional Emblem GLM models with machine learning models developed in Python.
- Strong technical pricing background, ideally with experience using WTW Emblem; retail pricing and/or exposure to data science techniques (e.g.
- 3 to 8 years of experience within personal lines insurance is required","I am working with an emerging Insurtech looking for a technical Pricing/data science professional. Seeking a proactive individual with a passion for data to join a small, high-performing team and play a key role in driving the business forward. They use an in-house pricing system combining traditional Emblem GLM models with machine learning models developed in Python. My client has an office based in London however, this role can be fully remote. Required skills: - Proactive self-starter with a can-do attitude   essential for thriving in a small team environment where initiative and independent working are key. - Strong technical pricing background, ideally with experience using WTW Emblem; retail pricing and/or exposure to data science techniques (e.g. machine learning, Python) within a pricing context is highly desirable. - 3 to 8 years of experience within personal lines insurance is required",United Kingdom
LinkedIn,data scientist,4407826427,Data Science Lead,Standard Life plc,"Edinburgh, Scotland, United Kingdom",2026-04-28,https://www.linkedin.com/jobs/view/4407826427,Not Applicable,Part-time,Engineering and Information Technology,Financial Services,"Python, SQL, Azure, Git, CI/CD, Machine Learning, Spark","- We will discuss what is important to you and balancing this with business requirements during the recruitment process.
- We champion the belief that everyone s journey to and through retirement can be better, and for more than 200 years, we ve been helping our customers plan and prepare for their financial futures.
- In return we expect curiosity, connection, accountability and high standards.
- You will lead the end to end design, development, deployment and ongoing optimisation of advanced analytics and ML solutions, ensuring they deliver measurable business outcomes and meet regulatory, risk and governance standards.
- This is a hands on role requires strong technical depth, delivery focus, and the ability to navigate complex organisational structures, influence senior stakeholders, and translate business problems into production grade AI solutions.
- We are committed to creating an inclusive culture where everyone feels welcome and supported.
- If your experience looks different from what we ve outlined but you believe you can make a strong impact in this role, we d love to hear from you.","Job Description Job Type: Perm Location: This role will be based in our Edinburgh office. Flexible working: All of our roles are open to part-time, job-share and other types of flexibility. We will discuss what is important to you and balancing this with business requirements during the recruitment process. You can read more about flexible working here. Salary and benefits: Up to  75,000 plus discretionary bonus, private medical cover, 38 days annual leave, excellent pension, 12x salary life assurance, career breaks, income protection, 3x volunteering days and much more Closing Date: 13th May We have an exciting opportunity to join the Pensions & Savings business as a Lead Data Scientist within Strategy and Transformation Who are we? We re Standard Life, a retirement specialist focused entirely on retirement savings and income. We champion the belief that everyone s journey to and through retirement can be better, and for more than 200 years, we ve been helping our customers plan and prepare for their financial futures. Life today is increasingly complicated, uncertain and unpredictable. People move through different careers, face unexpected moments and navigate important choices. We offer our colleagues flexibility, trust and benefits that work for whatever life brings. In return we expect curiosity, connection, accountability and high standards. We make room for what matters - so you can bring your best, every day. The role As a Lead Data Scientist, you will take technical and delivery ownership for complex, high impact AI, machine learning and analytic initiatives across the business. You will lead the end to end design, development, deployment and ongoing optimisation of advanced analytics and ML solutions, ensuring they deliver measurable business outcomes and meet regulatory, risk and governance standards. You will act as a senior technical authority and delivery lead, working closely with stakeholders across product, operations, technology, risk and transformation. You will play a key role in establishing modern data science and MLOps practices, enabling the team to scale analytics and AI safely, reliably and at pace. This is a hands on role requires strong technical depth, delivery focus, and the ability to navigate complex organisational structures, influence senior stakeholders, and translate business problems into production grade AI solutions. Key responsibilities Lead the end to end delivery of AI / ML and analytic initiatives, from problem definition and solution design through to deployment, monitoring and continuous improvement Design and build production grade machine learning solutions, applying appropriate modelling techniques (supervised, unsupervised, NLP, optimisation) aligned to business needs Champion and apply MLOps best practice, including: Model versioning, testing and validation CI/CD pipelines using Azure DevOps Automated deployment, monitoring, drift detection and retraining Documentation, audit trails and governance",United Kingdom
LinkedIn,data scientist,4401461070,Graduate Machine Learning Researcher,Longshot Systems,"London, England, United Kingdom",2026-04-15,https://www.linkedin.com/jobs/view/4401461070,Not Applicable,Full-time,Other,Software Development,"Python, R, Machine Learning, REST","- At Longshot Systems we're building advanced platforms for sports betting analytics and trading.
- You will design, test, and implement new machine learning models in Python, continually improving our existing state
- level design through to production implementation and a keenness to learn from experienced industry experts.
- A strong mathematical understanding of the fundamentals of Machine Learning and core statistics is very important for this role.
- Knowledge of sports betting isn't required.
- Our typical working hours are 10 am to 6 pm UK time, Monday to Friday, but we support flexible working and trust our team to manage their own schedules to meet their goals.
- level data Requirements PhD or research Masters in a quantitative, technical subject (e.g.","At Longshot Systems we're building advanced platforms for sports betting analytics and trading. We're hiring Graduate Machine Learning Researchers for our quantitative modelling team. The primary goal of this team is to improve the predictive power of our models based on historical event data. The quality of our models is incredibly important to us and improvements on our models directly impact company success. You will design, test, and implement new machine learning models in Python, continually improving our existing state-of-the-art solutions. Longshot is a small, focused company and so the role suits someone who wants to be involved in all aspects of the R&D process, from high-level design through to production implementation and a keenness to learn from experienced industry experts. The ideal candidate will be highly creative and enjoy generating new, innovative ways to tackle problems and suggesting improvements to existing methodologies; you'll have a high level of autonomy to research whichever methods you felt would be best suited to the problem at hand. A strong mathematical understanding of the fundamentals of Machine Learning and core statistics is very important for this role. Knowledge of sports betting isn't required. We are a hybrid working company, working Thursdays in our London (Farringdon) office and remotely the rest of the week. Our typical working hours are 10 am to 6 pm UK time, Monday to Friday, but we support flexible working and trust our team to manage their own schedules to meet their goals. Our Interview Process Is As Follows Intro call (30 mins) - your background + interests Technical interview (60 mins) - modelling discussion + scenario questions Full assessment day (9:30 5pm) - solving a real modelling problem using near-production-level data Requirements PhD or research Masters in a quantitative, technical subject (e.g. Maths, Physics, Machine Learning) from a top university Experience modelling tabular data in Python Benefits Participation in the uncapped company bonus scheme, typically 10-20% of salary depending on experience 10% matched pension contributions Private healthcare insurance Long term illness insurance Gym membership Choose your own hardware & setup for your development environment",United Kingdom
LinkedIn,data scientist,4364768772,Machine Learning Researcher,Anson McCade,"London Area, United Kingdom",2026-04-23,https://www.linkedin.com/jobs/view/4364768772,Not Applicable,Full-time,Research,Financial Services,"Python, Machine Learning","- The team includes quantitative researchers and developers from leading firms such as Two Sigma, Point72, WorldQuant, and SpaceX.
- Strong communication skills with the ability to collaborate with teammates globally Strong sense of urgency with the ability to work well in a fast
- paced environment Programming skills essential, with at least one major programming or scripting language, strong preference for Python.","Machine Learning Researchers - Hybrid My client is a stealth quantitative hedge fund. Their strategy spans mid-frequency trading (MFT) across equities, crypto, and futures. The broader ambition extends beyond trading performance toward eventually funding advanced research initiatives in science and engineering. The team includes quantitative researchers and developers from leading firms such as Two Sigma, Point72, WorldQuant, and SpaceX. Qualifications for ML Researcher Recent, or soon to be graduate at a top international university, with relevant course work, internship, or other applicable experience or knowledge Masters degree (PhD preferred) in a quantitative or related field such as Machine Learning, Mathematics, Statistics, Computer Science, or Physics. Strong communication skills with the ability to collaborate with teammates globally Strong sense of urgency with the ability to work well in a fast-paced environment Programming skills essential, with at least one major programming or scripting language, strong preference for Python. If you are interested in the ML Researcher role then apply here.",United Kingdom
LinkedIn,data scientist,4406786769,Senior Data Scientist,develop,"London Area, United Kingdom",2026-05-01,https://www.linkedin.com/jobs/view/4406786769,Mid-Senior level,Full-time,Information Technology,IT Services and IT Consulting and Pharmaceutical Manufacturing,"R, AWS, Azure, Git, CI/CD","- native consultancy who are continuing to scale following a recent acquisition, giving them strong backing, a global client base, and real momentum in the market.
- impact data and digital transformation work across complex, highly regulated industries, and are now looking to bring in a Senior Data Scientist with a strong statistical / biostatistics background.
- Key responsibilities include: Designing and improving statistical modelling approaches alongside client teams Building scalable, production
- ready workflows using R Supporting the deployment of models into cloud","Senior Data Scientist (Biostatistics) - London (Hybrid   2 3 days in the office) - salary  80,000 + package I m working with a growing, AI-native consultancy who are continuing to scale following a recent acquisition, giving them strong backing, a global client base, and real momentum in the market. They deliver high-impact data and digital transformation work across complex, highly regulated industries, and are now looking to bring in a Senior Data Scientist with a strong statistical / biostatistics background. This role is focused on helping clients elevate their statistical modelling capabilities taking models from research-grade through to production-ready, scalable solutions. You ll work closely with client-side biostatisticians and technical teams, acting as a subject matter expert, helping to modernise ways of working and embed best practices across modelling and engineering. Key responsibilities include: Designing and improving statistical modelling approaches alongside client teams Building scalable, production-ready workflows using R Supporting the deployment of models into cloud-based environments Implementing best practices across CI/CD, testing, and documentation Ensuring models are reproducible, maintainable, and performant Acting as a technical advisor to stakeholders, translating complex concepts into practical solutions Mentoring teams and improving overall modelling and engineering standards Skills & Experience Strong background in statistics or biostatistics Advanced experience with R, including package development Experience working with version control (Git) and collaborative workflows Good understanding of CI/CD pipelines, testing, and documentation practices Experience deploying models or analytical workflows into production environments Exposure to cloud platforms such as Databricks, AWS, or Azure Strong communication skills with the ability to work in a client-facing / advisory capacity",United Kingdom
LinkedIn,data scientist,4404301885,Data Scientist,Vaultt,"England, United Kingdom",2026-04-20,https://www.linkedin.com/jobs/view/4404301885,Associate,Full-time,Analyst,"Technology, Information and Internet","Python, TensorFlow, PyTorch","- You'll work across NLP, computer vision, and model deployment as the lab scales.
- The role You'll work alongside engineers and researchers to build, evaluate, and ship data
- From experimenting with LLMs to developing computer vision pipelines to getting models into production
- tuning, prompt engineering, embeddings Experience or strong interest in computer vision Familiarity with MLOps practices
- model deployment, monitoring, versioning Tools like PyTorch, TensorFlow, HuggingFace, or similar Personal projects, research, or anything built that you can point to Why this matters The lab is expanding across every function.
- what you build here ships.
- Create a profile on Vaultt, add your GitHub, projects, or any work you want to be seen","Data Scientist - AI lab   London   Full-time A London-based AI lab is growing fast - and they need a data scientist who's ready to get stuck in across the full stack of what that means. This isn't a siloed role. You'll work across NLP, computer vision, and model deployment as the lab scales. The role You'll work alongside engineers and researchers to build, evaluate, and ship data-driven models. From experimenting with LLMs to developing computer vision pipelines to getting models into production - you'll touch all of it. Early stage means real ownership, real variety, and real impact from day one. What we're looking for Solid foundation in data science: statistics, modelling, Python Exposure to NLP or LLM workflows - fine-tuning, prompt engineering, embeddings Experience or strong interest in computer vision Familiarity with MLOps practices - model deployment, monitoring, versioning Tools like PyTorch, TensorFlow, HuggingFace, or similar Personal projects, research, or anything built that you can point to Why this matters The lab is expanding across every function. This role sits at the intersection of research and product - what you build here ships. Junior in title. The scope is anything but. Compensation =  47,000+ How to apply Skip the CV. Create a profile on Vaultt, add your GitHub, projects, or any work you want to be seen - and apply direct. No recruiters. No fees. Just your work.",United Kingdom
LinkedIn,data scientist,4403184522,Machine Learning Engineer,Trinitysoft Solutions,"London, England, United Kingdom",2026-04-17,https://www.linkedin.com/jobs/view/4403184522,Not Applicable,Full-time,Engineering and Information Technology,IT Services and IT Consulting,"Python, Java, R, Machine Learning","- To ensure success as a machine learning engineer, you should demonstrate solid data science knowledge and experience in a related ML role.
- Machine Learning Engineer Responsibilities Consulting with managers to determine and refine machine learning objectives.
- Designing machine learning systems and self
- Developing ML algorithms to analyze huge volumes of historical data to make predictions.
- Running tests, performing statistical analysis, and interpreting test results.
- Keeping abreast of developments in machine learning.
- Machine Learning Engineer Requirements Bachelor's degree in computer science, data science, mathematics, or a related field.","London,UK 3+ Years Full-Time We are looking for a highly capable machine learning engineer to optimize our machine learning systems. You will be evaluating existing machine learning (ML) processes, performing statistical analysis to resolve data set problems, and enhancing the accuracy of our AI software's predictive automation capabilities. To ensure success as a machine learning engineer, you should demonstrate solid data science knowledge and experience in a related ML role. A first-class machine learning engineer will be someone whose expertise translates into the enhanced performance of predictive automation software. Machine Learning Engineer Responsibilities Consulting with managers to determine and refine machine learning objectives. Designing machine learning systems and self-running artificial intelligence (AI) software to automate predictive models. Transforming data science prototypes and applying appropriate ML algorithms and tools. Ensuring that algorithms generate accurate user recommendations. Turning unstructured data into useful information by auto-tagging images and text-to-speech conversions. Solving complex problems with multi-layered data sets, as well as optimizing existing machine learning libraries and frameworks. Developing ML algorithms to analyze huge volumes of historical data to make predictions. Running tests, performing statistical analysis, and interpreting test results. Documenting machine learning processes. Keeping abreast of developments in machine learning. Machine Learning Engineer Requirements Bachelor's degree in computer science, data science, mathematics, or a related field. Master s degree in computational linguistics, data analytics, or similar will be advantageous. At least two years' experience as a machine learning engineer. Advanced proficiency with Python, Java, and R code writing. Extensive knowledge of ML frameworks, libraries, data structures, data modeling, and software architecture. In-depth knowledge of mathematics, statistics, and algorithms. Superb analytical and problem-solving abilities. Great communication and collaboration skills. Excellent time management and organizational abilities. Apply Now",United Kingdom
LinkedIn,data analyst,4403740853,Junior Data Analyst,Haystack,"Milton Keynes, England, United Kingdom",2026-05-03,https://www.linkedin.com/jobs/view/4403740853,Associate,Full-time,Information Technology,"Technology, Information and Internet","Python, SQL, Azure, Tableau, Power BI","- This organization offers comprehensive career programs designed to equip individuals with the skills and certifications needed to excel in their chosen profession, backed by a strong commitment to their success.
- world projects to build a strong portfolio.
- What You'll Need A strong interest in data and analytics.
- Eagerness to learn and develop new technical skills.
- Excellent communication skills.
- world project experience.","We are working with an innovative training provider dedicated to launching successful careers in high-demand tech fields. This organization offers comprehensive career programs designed to equip individuals with the skills and certifications needed to excel in their chosen profession, backed by a strong commitment to their success. The Role Participate in a comprehensive Data Analyst Career Programme. Gain expertise in Excel, SQL, Python, Tableau, and Power BI. Work on real-world projects to build a strong portfolio. Acquire industry-recognised certifications including Microsoft Azure Data Fundamentals, Microsoft Power BI Data Analyst Associate, and Microsoft Azure AI Fundamentals. Prepare for a successful transition into a demanding and rewarding data analysis role. Benefit from a job guarantee upon completion of the program. What You'll Need A strong interest in data and analytics. Eagerness to learn and develop new technical skills. Excellent communication skills. Curiosity and a problem-solving mindset. No prior tech-job experience required. Commitment to completing the training modules and project work. What's On Offer Opportunity to launch a new career in a high-demand field. Industry-recognised certifications to boost your resume. Practical, real-world project experience. A job guarantee upon successful completion of the program. Apply via Haystack today!",United Kingdom
LinkedIn,data analyst,4355850311,"Data Analyst, EMEA Production Finance",Netflix,"London, England, United Kingdom",2026-05-03,https://www.linkedin.com/jobs/view/4355850311,Not Applicable,Full-time,Other,Entertainment Providers,"Python, R, SQL, Tableau","- The Opportunity This position will play a critical role in supporting the Production Finance team and key cross
- paced, collaborative environment, has strong data skills, and is passionate about innovation.
- profile analyses using show
- level data to support Public Relations & Government Relations teams in EMEA and globally, as well as providing guidance and support to non
- PRGR Data Support: Deliver validated production finance data to support PRGR teams, ensuring data coverage, accuracy, and completeness for global reporting.
- turnaround ad hoc analyses (e.g., show
- Provide actionable insights and clear reporting to support decision","Netflix is one of the world's leading entertainment services, with over 300 million paid memberships in over 190 countries enjoying TV series, films and games across a wide variety of genres and languages. Members can play, pause and resume watching as much as they want, anytime, anywhere, and can change their plans at any time. The Opportunity This position will play a critical role in supporting the Production Finance team and key cross-functional partners across a range of data-related projects. The ideal candidate thrives in a fast-paced, collaborative environment, has strong data skills, and is passionate about innovation. Responsibilities include delivering rapid, high-profile analyses using show-level data to support Public Relations & Government Relations teams in EMEA and globally, as well as providing guidance and support to non-technical stakeholders. The position involves quick-turnaround analysis, occasional longer-term strategic projects, and will dual-report to the Production Finance team in the UK and the Production Finance Operations & Innovation team in Los Angeles. Responsibilities Data Extraction & Transformation: Extract, clean, and transform data from core systems such as the Global Spend Report (GSR) data model, Payroll Accounting Systems (PAS), and the Netflix Production Finance HUB. Aggregate and correlate data to accurately report on job counts, vendor spend, and location spend across multiple EMEA markets. Cross-Functional Collaboration: Work closely with stakeholders including Production Finance, Public Relations & Government Relations (PRGR), Finance & Strategy (F&S), Data Science & Engineering, and Studio Tech Solutions. Act as a proactive thought partner, translating complex business needs into actionable data solutions. PRGR Data Support: Deliver validated production finance data to support PRGR teams, ensuring data coverage, accuracy, and completeness for global reporting. Identify optimal data sources and continuously improve data quality and model integrity. Ad Hoc & Strategic Analysis: Engage in both rapid-turnaround ad hoc analyses (e.g., show-level spend, vendor breakdowns, cast and crew location analytics) and longer-term strategic projects (e.g., trend analysis, workflow optimization). Provide actionable insights and clear reporting to support decision-making. Technical Development & Workflow Improvement: Develop expertise in the GSR data model, identifying data inconsistencies and recommending improvements to data collection and validation processes. Explore and utilize data tables owned by adjacent business partners to enhance data coverage and integration. Data Visualization & Reporting: Analyze structured datasets to develop metrics, dashboards, and trend reports using data visualization tools such as Google Sheets, Looker, Tableau, or similar platforms. Present insights in a clear, accessible manner to both technical and non-technical stakeholders. System & Tool Experimentation: Proactively engage in s",United Kingdom
