job_id,source,country,url,job_title,parsed_title,company,location,posted_date,seniority,min_years_exp,employment_type,remote_status,salary_min_annual,salary_max_annual,hard_skills,soft_skills,education,job_category
4401046664,LinkedIn,UK,https://www.linkedin.com/jobs/view/4401046664,Graduate Software Engineer,Graduate Software Engineer,Intellect Group,"London Area, United Kingdom",2026-04-13,junior,,unknown,unknown,,,"C++, low-latency systems, trading systems, data analytics, high-performance systems, scalable systems, software development","passion, curiosity, initiative",bachelor,software-eng
4405966473,LinkedIn,UK,https://www.linkedin.com/jobs/view/4405966473,Software Engineer (New Grad) | Remote,Software Engineer (New Grad),Crossing Hurdles,United Kingdom,2026-04-27,junior,,full-time,remote,180000.0,250000.0,"fullstack, backend services, APIs, user interfaces, database design, data modeling, code review, testing, debugging, JavaScript, TypeScript, React, frontend development, Node.js, backend development, PostgreSQL","collaboration, willingness to learn, attention to detail",bachelor,software-eng
4408635156,LinkedIn,UK,https://www.linkedin.com/jobs/view/4408635156,Software Engineer,Software Engineer,Mercor,"London, England, United Kingdom",2026-05-04,mid,,contract,unknown,83200.0,104000.0,"Python, FastMCP, web applications, desktop applications, API integration, Docker, Linux, app state management, local testing, debugging, deployment pipelines, backend systems, third-party integrations, databases, containerized environments","problem-solving, attention to detail",unknown,software-eng
4402447834,LinkedIn,UK,https://www.linkedin.com/jobs/view/4402447834,Software Engineer,Software Engineer,Sedex,"London, England, United Kingdom",2026-04-22,mid,,full-time,unknown,,,"backend services, Kotlin, frontend, React.js, system design, DevOps, Continuous Delivery, CI/CD, monitoring, test-driven development, code review, pair-programming, mobbing","product-minded, collaboration, ownership, approachable, eagerness to contribute",unknown,software-eng
4403620383,LinkedIn,UK,https://www.linkedin.com/jobs/view/4403620383,Graduate Software Engineer,Graduate Software Engineer,targetjobs UK,"Manchester, England, United Kingdom",2026-04-20,junior,,unknown,onsite,,,"Intelligent Process Automation, Robotic Process Automation, Computer Vision, ICR, AI, Machine Learning, Process Mining, system design, coding, debugging, chatbot technology, software development, security, refactoring, modelling techniques, security controls, information assurance","peer-to-peer learning, career growth, analysis, communication",bachelor,software-eng
4407624281,LinkedIn,UK,https://www.linkedin.com/jobs/view/4407624281,Software Engineer,Software Engineer,Wellcome Trust,"London, England, United Kingdom",2026-04-30,mid,,contract,unknown,61500.0,61500.0,"back-end, APIs, data pipelines, server-side programming, CSS, HTML, JavaScript, git, CI/CD, Agile, software design, software development, code review, debugging, documentation, API documentation, solution architecture, performance optimization, refactoring","collaboration, constructive feedback, problem-solving, innovation",unknown,software-eng
4402705250,LinkedIn,UK,https://www.linkedin.com/jobs/view/4402705250,Software Engineer,Software Engineer,Gemba Advantage,"London, England, United Kingdom",2026-04-17,mid,,unknown,hybrid,,,"software design, software development, prototyping, code review, Java, TypeScript, Python, Go, cloud technologies, container technologies, AWS, Docker, Kubernetes, React, Angular, Elasticsearch, MongoDB, relational databases, CI/CD, GitOps, infrastructure as code, agile","eagerness to learn, problem-solving, collaboration, teamwork, shared learning, customer focus",unknown,software-eng
4400496906,LinkedIn,UK,https://www.linkedin.com/jobs/view/4400496906,Software Engineer I,Software Engineer I,Checkout.com,"London, England, United Kingdom",2026-04-17,junior,,full-time,unknown,,,"C#, .NET, Java, Go, backend, fullstack, agile, software design, software development, testing, deployment, maintenance","communication, problem-solving, collaboration, curiosity, leadership, versatility, enthusiasm, customer focus",bachelor,software-eng
4403637465,LinkedIn,UK,https://www.linkedin.com/jobs/view/4403637465,Junior Software Engineer,Junior Software Engineer,Trust In SODA,"London Area, United Kingdom",2026-04-20,mid,2.0,unknown,unknown,,,"backend services, cloud-native, SaaS, microservices, C#, .NET, Python, Dapr, durable functions, containerization, Kafka, gRPC, Protocol Buffers, system design, automated testing, Domain-Driven Design (DDD), Service-Oriented Architecture (SOA), Java, message-based communication, Agile","ownership, autonomy",unknown,software-eng
4408250562,LinkedIn,UK,https://www.linkedin.com/jobs/view/4408250562,Software Engineer,Software Engineer,Person Centred Software Ltd,"Surrey, England, United Kingdom",2026-04-28,mid,,full-time,unknown,,,"C#, .NET, SDLC, automated testing, unit testing, code review, AI-assisted development, release management, web applications, backend, frontend, clean code, Agile, version control, CI/CD, GitHub Copilot, Blazor, UI frameworks, SQL, SaaS, multi-tenant systems, Azure, cloud platforms, system design","ownership, attention to detail, continuous improvement, collaboration, feedback, problem-solving, autonomy",unknown,software-eng
4409041761,LinkedIn,UK,https://www.linkedin.com/jobs/view/4409041761,Software Engineer,Software Engineer,Titanbay,"London, England, United Kingdom",2026-04-30,mid,,unknown,unknown,,,"TypeScript, Go, Vue, GCP, Docker, Firestore, CI/CD, API integration, system design, code review, documentation","collaboration, adaptability, problem-solving, critical thinking, passion, curiosity, pragmatism, results-oriented",unknown,software-eng
4405268536,LinkedIn,UK,https://www.linkedin.com/jobs/view/4405268536,Software Engineer,Software Engineer,Amicus,"England, United Kingdom",2026-04-22,senior,3.0,unknown,hybrid,75000.0,100000.0,"Golang, AWS, Kubernetes, Docker, CI/CD, distributed systems, high throughput systems, low latency systems, AI","leadership, project management",unknown,software-eng
4402973032,LinkedIn,UK,https://www.linkedin.com/jobs/view/4402973032,Frontend Developer,Frontend Developer,Propel,"London Area, United Kingdom",2026-04-16,senior,,full-time,remote,,,"React, TypeScript, UI development","attention to detail, collaboration, ownership, autonomy, adaptability, communication, pragmatism, results-oriented",unknown,software-eng
4389911781,LinkedIn,UK,https://www.linkedin.com/jobs/view/4389911781,Software Engineer I,Software Engineer I,Ping Identity,Greater Edinburgh Area,2026-04-15,junior,1.0,unknown,hybrid,,,"Java, React, Linux, Unix, Git, Docker, Kubernetes, Jenkins, Agile, Scrum, code review, SaaS, object-oriented patterns, REST APIs, CI/CD, Identity and Access Management (IAM)","communication, curiosity, collaboration, continuous improvement",unknown,software-eng
4401079511,LinkedIn,UK,https://www.linkedin.com/jobs/view/4401079511,Software Engineer,Software Engineer,Bamboo Rose,United Kingdom,2026-04-13,mid,,unknown,unknown,,,"Angular, Typescript, HTML5, RxJS, state management libraries, C#, .NET, ASP.NET, SQL, Azure, cloud services, Git, SDLC, Agile, sprint methodology, client architecture, UI patterns, distributed architectures, AI, ML","curiosity, attention to detail, collaboration, problem-solving",bachelor,software-eng
4402512105,LinkedIn,UK,https://www.linkedin.com/jobs/view/4402512105,Graduate Software Engineer,Graduate Software Engineer,Interact Software,"Manchester, England, United Kingdom",2026-04-15,junior,0.0,unknown,unknown,,,"C#, Java, JavaScript, HTML5, CSS3, SQL, JavaScript frameworks, Object-Oriented Programming (OOP), SOLID principles, web development, databases, version control, Git, Agile, Scrum, data structures, algorithms, Big O notation, Web APIs","problem-solving, customer-centricity, passion, collaboration, analytical skills, growth mindset, adaptability, communication, attention to detail, initiative, autonomy, curiosity, proactivity",bachelor,software-eng
4401396249,LinkedIn,UK,https://www.linkedin.com/jobs/view/4401396249,Software Engineer,Software Engineer,Scope AI,"London, England, United Kingdom",2026-04-13,mid,,unknown,onsite,,,"AI, mobile app development, system design","ownership, product mindset, problem-solving, efficiency, autonomy, initiative, results-oriented",unknown,software-eng
4320569358,LinkedIn,UK,https://www.linkedin.com/jobs/view/4320569358,Python Developer,Python Developer,numi,"London Area, United Kingdom",2026-04-22,mid,,unknown,hybrid,,,"Python, Pandas, Polars, Pytest, Postgres, AWS Serverless, CI/CD, Agile, Domain-Driven Design (DDD), Event-Driven architectures","leadership, ownership, user-centricity, mentorship, collaboration",unknown,software-eng
4398475955,LinkedIn,UK,https://www.linkedin.com/jobs/view/4398475955,"Full Stack Developer (Java, Spring, React)",Full Stack Developer,Deloitte,"London Area, United Kingdom",2026-04-08,senior,,contract,hybrid,,,"Java, Spring Framework, React, Python, TypeScript, Redux, Hooks, Next.js, Spring Boot, Spring Data, Spring Security, SDLC, GitOps, CI/CD, unit testing, component testing, integration testing, feature flagging, A/B testing, system design, distributed systems, performance engineering, data modelling, time/space complexity, algorithmic tradeoffs, microservices, database scaling, sharding","leadership, ownership, proactivity, problem-solving, collaboration, mentorship, continuous improvement",unknown,software-eng
4408649691,LinkedIn,UK,https://www.linkedin.com/jobs/view/4408649691,Software Engineer | Remote,Software Engineer,Crossing Hurdles,United Kingdom,2026-05-04,senior,,contract,remote,,,"React, JavaScript, Python, Node.js, AWS, Git, web applications, backend services, distributed environments, software design principles, version control, code review","collaboration, communication, problem-solving, attention to detail",unknown,software-eng
4407371665,LinkedIn,UK,https://www.linkedin.com/jobs/view/4407371665,Graduate Software Engineer,Graduate Software Engineer,Spectrum IT Recruitment,"City Of London, England, United Kingdom",2026-04-30,junior,,full-time,hybrid,,,"Python, Linux, UNIX, DevOps, Ansible, Docker, Kubernetes, Kafka, LXC/LXD, Grafana, Prometheus, root cause analysis, infrastructure","curiosity, proactive, problem-solving, autonomy, collaboration",bachelor,devops
4402433882,LinkedIn,UK,https://www.linkedin.com/jobs/view/4402433882,Software Engineer,Software Engineer,Qurated,"Manchester Area, United Kingdom",2026-04-22,mid,,full-time,hybrid,,,"Java, Spring Boot, AWS, React, Redux, Context API, full stack architecture, Agile, code review, secure coding practices, unit testing, system design","collaboration, knowledge sharing, problem-solving",unknown,software-eng
4398894806,LinkedIn,UK,https://www.linkedin.com/jobs/view/4398894806,Graduate Software Engineer,Graduate Software Engineer,Highbury Consulting,"City Of London, England, United Kingdom",2026-04-10,junior,0.0,full-time,onsite,50000.0,,"OOP, Python, Java, C++, C#","analytical skills, problem-solving, attention to detail, results-oriented, curiosity, collaboration, innovation, ownership, autonomy",bachelor,software-eng
4366365147,LinkedIn,UK,https://www.linkedin.com/jobs/view/4366365147,Junior Software Engineer,Junior Software Engineer,Feefo,United Kingdom,2026-04-23,junior,,full-time,unknown,,,"Java, Agile, logging, metrics, debugging, root cause analysis, incident response","problem-solving, collaboration",unknown,software-eng
4408503450,LinkedIn,UK,https://www.linkedin.com/jobs/view/4408503450,Software Engineer,.NET Developer,Candour,"Manchester Area, United Kingdom",2026-04-29,mid,,full-time,hybrid,50000.0,55000.0,"C#, .NET Core, TypeScript, Node.js, serverless, AWS Lambda, Azure, AWS, CI/CD, Infrastructure as Code, Terraform, SQL, relational databases, NoSQL, TDD, Agile, DevOps, React, Vue, GitHub Copilot, system design, web applications, mobile applications","collaboration, innovation",unknown,software-eng
4400848415,LinkedIn,UK,https://www.linkedin.com/jobs/view/4400848415,Software Engineer,Software Engineer,Airbus Defence and Space,"Portsmouth, England, United Kingdom",2026-04-17,mid,,full-time,hybrid,,,"system design, SDLC, code review, debugging","collaboration, problem-solving, continuous improvement",master,software-eng
4397745815,LinkedIn,UK,https://www.linkedin.com/jobs/view/4397745815,Associate Software Engineer I,Associate Software Engineer I,clearer.io,"Leicester, England, United Kingdom",2026-04-09,junior,,full-time,hybrid,,,"Scrum, code review, PHP, Laravel, React, Vue.js, AngularJS, NextJS, SaaS","collaboration, communication, learning, ownership, problem-solving, autonomy, curiosity",unknown,software-eng
4407499531,LinkedIn,UK,https://www.linkedin.com/jobs/view/4407499531,Graduate Software Engineer,Graduate Software Engineer,Capgemini Engineering,"Bath, England, United Kingdom",2026-04-27,junior,,full-time,unknown,,,"SDLC, requirements engineering, system design, architectural design, coding, verification, validation, mathematical proof","communication, collaboration, organization skills, enthusiasm, innovation",master,software-eng
4407338060,LinkedIn,UK,https://www.linkedin.com/jobs/view/4407338060,Graduate software engineer,Graduate software engineer,Bending Spoons,"Oxford, England, United Kingdom",2026-04-30,junior,,full-time,unknown,,,"AI, system design, monoliths, microservices, gRPC, REST, Kubernetes, Docker, Python, Rust","ownership, problem-solving, critical thinking, drive, initiative, tenacity, responsibility, collaboration, honesty, transparency, ambition",unknown,software-eng
4384258608,LinkedIn,UK,https://www.linkedin.com/jobs/view/4384258608,"Graduate Software Engineer   Virtual Platforms - Qualcomm - Cambridge, UK",Graduate Software Engineer - Virtual Platforms,Qualcomm,"Cambridge, England, United Kingdom",2026-04-25,junior,,full-time,unknown,,,"SystemC, TLM, QEMU, C++, ARM Architecture, firmware, device drivers, Git, unit testing, continuous integration, ARM Fast Models, server architecture, system design","autonomy, communication, negotiation, influence, planning, problem-solving, prioritization, collaboration",bachelor,software-eng
4400765552,LinkedIn,UK,https://www.linkedin.com/jobs/view/4400765552,"Embedded Software Engineer (Full time, Permanent)",Embedded Software Engineer,SMD,"Wallsend, England, United Kingdom",2026-04-14,unknown,,full-time,onsite,,,"control systems, C/C++, microcontroller architectures, ARM, hardware interfaces, UART, CAN, USB, debugging tools, device drivers, embedded Linux, code optimization, industrial communication protocols, TCP/IP, embedded systems security, version control, technical documentation, QA processes, Assembly Language, real-time operating systems (RTOS), ubuntu, schematics, unit testing, integration testing, hardware-in-the-loop (HIL) testing, ROS2.0, DDS, Azure Portal, Matlab, Simulink","teamwork, customer focus, attention to detail, flexibility, multitasking, prioritization, initiative, passion for technology, continuous improvement, learning mindset",bachelor,software-eng
4405030188,LinkedIn,UK,https://www.linkedin.com/jobs/view/4405030188,Software Engineer,Software Engineer,Henry Schein One Asia Pacific,United Kingdom,2026-04-23,mid,,unknown,unknown,,,"web applications, cloud-based applications, Ruby, Ruby on Rails, Ember.js, Postgres, Redis, Puma, Sidekiq, Heroku, AWS, GitHub, Asana, Slite, Slack, New Relic, continuous delivery, API design, API development, third-party integrations, scalability, performance optimization","flexibility, autonomy, responsibility, problem-solving, impact-driven, initiative, collaboration, leadership, ownership, communication, interpersonal skills",unknown,software-eng
4402282104,LinkedIn,UK,https://www.linkedin.com/jobs/view/4402282104,Graduate Full Stack Software Engineer,Graduate Full Stack Software Engineer,Lovey,"Birmingham, England, United Kingdom",2026-04-15,junior,0.0,full-time,hybrid,30000.0,35000.0,"backend development, frontend development, Python, FastAPI, Next.js, React, TypeScript, API development, scalability, clean code, unit testing, code reviews, Agile, Scrum, debugging, troubleshooting, PostgreSQL, Firestore, Google Cloud Platform (GCP), REST APIs, relational databases, non-relational databases, MongoDB","motivated, curious, collaboration, communication, cross-functional collaboration, problem-solving, learning mindset, teamwork",unknown,software-eng
4403938592,LinkedIn,UK,https://www.linkedin.com/jobs/view/4403938592,Software Engineer II - Chat Systems (Fully Remote - Europe),Software Engineer II - Chat Systems,Unibuddy,"London, England, United Kingdom",2026-04-21,mid,,unknown,remote,,,"full stack, web applications, native applications, backend development, AI, UI, accessibility (a11y), NestJS, Typescript, Python, GraphQL, MongoDB, AWS, React, component lifecycle, performance optimization, state management, backend architecture, scalability, infrastructure management, microservices, unit testing, parallel pipelines, agentic tooling, systems-thinking, Express, NoSQL, React Native, event-driven systems, Kafka, Kinesis, Rabbit MQ, serverless architecture, Flask, Django","product-minded, user-centric, ownership, curiosity, learning mindset, growth mindset, teamwork, mentorship, collaboration",unknown,software-eng
4398227006,LinkedIn,UK,https://www.linkedin.com/jobs/view/4398227006,Software Engineer,Software Engineer,develop,"London Area, United Kingdom",2026-04-07,unknown,,unknown,hybrid,,80000.0,"SaaS, full-stack, frontend, backend, TypeScript, Next.js, Node.js, Python, FastAPI, GCP, Vercel, monorepo architecture, AI, JavaScript","collaboration, ownership, product thinking, product-minded, product sense, influence, user-centric, pragmatism, initiative, communication",unknown,software-eng
4400467355,LinkedIn,UK,https://www.linkedin.com/jobs/view/4400467355,Software Engineer,Software Engineer,White Swan Data,"London, England, United Kingdom",2026-04-16,unknown,,unknown,onsite,,,"data acquisition, data analysis, LLM, database design, API integration, refactoring, scalability, performance optimization, low-latency systems, Postgres, RDBMS, Java, Spring, Python, R, Google Cloud Platform (GCP), Docker, REST APIs, AI, analytics pipelines, prompt engineering, OpenAI, Git, CI/CD","collaboration, impact-driven, cross-functional collaboration",unknown,software-eng
4403913914,LinkedIn,UK,https://www.linkedin.com/jobs/view/4403913914,Junior Software Engineer (TypeScript) | $42/hr Remote,Junior Software Engineer (TypeScript),Crossing Hurdles,United Kingdom,2026-04-21,junior,,contract,remote,62400.0,87360.0,"AI, web applications, mobile applications, video generation, test cases, bug tracking, TypeScript, quality engineering, technical documentation","analytical skills, cross-functional collaboration, attention to detail, autonomy, collaboration",bachelor,software-eng
4404399942,LinkedIn,UK,https://www.linkedin.com/jobs/view/4404399942,Software Engineer,Software Engineer,Axle Energy,"London, England, United Kingdom",2026-04-21,unknown,,unknown,hybrid,,,"software infrastructure, machine learning, product-engineering, devops, data engineering, Python, Figma, Docker, GCP","speed, user-centric, ownership, client communication, user feedback analysis, stakeholder management, collaboration, decisiveness, business acumen, autonomy, results-oriented, time management, adaptability",unknown,software-eng
4399942430,LinkedIn,UK,https://www.linkedin.com/jobs/view/4399942430,Full Stack Engineer,Full Stack Engineer,Accenture,"London Area, United Kingdom",2026-04-15,unknown,,unknown,hybrid,,,"full stack, product engineering, Agile","leadership, strategic thinking, problem-solving, advocacy, value-driven",unknown,software-eng
4387823053,LinkedIn,UK,https://www.linkedin.com/jobs/view/4387823053,Software Engineer,Software Engineer,Metrea,"London, England, United Kingdom",2026-04-30,junior,,unknown,unknown,,,"geospatial data processing, data visualization, unit testing, technical documentation, release management, software architecture, design patterns, debugging, code reviews, web development, JavaScript, React, Angular, Agile","collaboration, learning mindset, self-improvement, communication, teamwork, proactivity",bachelor,software-eng
4402886216,LinkedIn,UK,https://www.linkedin.com/jobs/view/4402886216,Software Engineer (GenAI),Software Engineer (GenAI),AJ Bell,"Manchester, England, United Kingdom",2026-04-30,unknown,,full-time,unknown,,,"Python, LLMs, GPT, Gemini, REST APIs, API design, Git, JIRA, AWS, AI, ML, LangChain, Langfuse, LiteLLM, CI/CD, Docker, Kubernetes, Agile, Scrum","collaboration, problem-solving, communication, learning, passion, initiative, flexibility, adaptability",unknown,software-eng
4406607880,LinkedIn,UK,https://www.linkedin.com/jobs/view/4406607880,HTML/CSS - Senior Developers - AI Training - UK,HTML/CSS - Senior Developers - AI Training,Prolific,"London, England, United Kingdom",2026-04-24,senior,,contract,unknown,,83200.0,"HTML, CSS, responsive design, accessibility, WCAG, cross-browser compatibility, BEM, design tokens, HTML5, CSS3, animations, Tailwind CSS, SASS, SCSS, CSS Modules, component-driven design, browser DevTools, accessibility auditing tools, cross-browser testing","attention to detail, critical thinking",bachelor,software-eng
4409192927,LinkedIn,UK,https://www.linkedin.com/jobs/view/4409192927,Software Engineer,Software Engineer,Candour,"Preston, England, United Kingdom",2026-05-01,mid,2.0,full-time,hybrid,,42500.0,".NET, .NET Core, C#, SQL, Blazor, WebForms, Razor, AI, automation","collaboration, teamwork, honesty, initiative",unknown,software-eng
4385368007,LinkedIn,UK,https://www.linkedin.com/jobs/view/4385368007,Software Engineer,Software Engineer,Confluent,"London, England, United Kingdom",2026-04-25,unknown,,full-time,unknown,,,"Golang, Kubernetes, Terraform, Datadog, Prometheus, Linux, AWS, Azure, GCP, distributed systems, system design, Python, C++, cloud infrastructure, cloud networking, Kubernetes CNI","collaboration, communication, curiosity, initiative",bachelor,infrastructure
4409471345,LinkedIn,UK,https://www.linkedin.com/jobs/view/4409471345,Software Engineer,Software Engineer,Ford Motor Company,"Manchester, England, United Kingdom",2026-05-01,mid,4.0,full-time,hybrid,,,"frontend engineering, component design, state management, UI development, performance optimization, testing, Jest, React Testing Library, Cypress, CI/CD, frontend tooling, code review, Agile, GCP, Java, Spring Boot, SonarQube, Checkmarx, FOSSA","ownership, collaboration, communication, growth mindset, attention to detail, continuous improvement",unknown,software-eng
4406607645,LinkedIn,UK,https://www.linkedin.com/jobs/view/4406607645,Fullstack Software Engineer,Fullstack Software Engineer,Siena AI,"London, England, United Kingdom",2026-04-24,senior,5.0,full-time,remote,,,"Node.js, React, TypeScript, Express, PostgreSQL, Redis, AWS, Fargate, Lambda, EC2, SQS, CI/CD, CodePipeline, GitHub Actions, LLMs, microservices, API performance, DevOps, cloud infrastructure, Next.js, Python, event-driven architectures, Terraform","ownership, collaboration, decision-making, initiative, curiosity, proactivity",unknown,software-eng
4406547032,LinkedIn,UK,https://www.linkedin.com/jobs/view/4406547032,Graduate Aero Software Engineer,Graduate Aero Software Engineer,Cadillac Formula 1  Team,"Silverstone, England, United Kingdom",2026-04-28,junior,0.0,full-time,onsite,,,"C#, Python, SQL, SQL Server, software development, version control, testing, documentation, continuous improvement, UI design, database development","collaboration, ownership, accountability, problem-solving, communication, adaptability, pragmatism",bachelor,software-eng
4405835382,LinkedIn,UK,https://www.linkedin.com/jobs/view/4405835382,Software Engineer - TypeScript / Full Stack / Front End,Software Engineer - TypeScript / Full Stack / Front End,AeroCloud,"Stockport, England, United Kingdom",2026-04-23,unknown,,full-time,unknown,,,"TypeScript, AWS, computer vision, flight management, React, Node.js, NestJS, testing, observability, CI/CD, debugging","ownership, collaboration, communication, learning, accountability, transparency",unknown,software-eng
4408772097,LinkedIn,UK,https://www.linkedin.com/jobs/view/4408772097,Software Engineer,Software Engineer,Uniting Ambition,United Kingdom,2026-04-30,unknown,,full-time,remote,,,"C++, Linux, Unix, scripting, SOLID principles, system design, testing, deployment, threading, STL, high-performance systems, real-time systems","collaboration, communication, problem-solving",unknown,software-eng
4408328266,LinkedIn,UK,https://www.linkedin.com/jobs/view/4408328266,Graduate AI software engineer,Graduate AI software engineer,Bending Spoons,United Kingdom,2026-05-02,junior,,full-time,unknown,,,"AI, Python, Rust, Kubernetes, Docker, gRPC, REST, microservices, system design, testing, documentation","problem-solving, critical thinking, attention to detail, ambition, initiative, tenacity, ownership, collaboration, impact-driven, growth mindset",unknown,software-eng
4294742972,LinkedIn,UK,https://www.linkedin.com/jobs/view/4294742972,"Software Engineer, Machine Learning","Software Engineer, Machine Learning",Meta,"London, England, United Kingdom",2026-04-15,unknown,,full-time,unknown,,,"Machine Learning, AI, web applications, mobile development, code review, system design, performance optimization, information retrieval, NLP, data structures, algorithms, graph theory, optimization, TensorFlow, PyTorch, Scikit-learn, prompt engineering","collaboration, leadership, mentorship, ownership, analytical skills, problem-solving",bachelor,data-science
4404488891,LinkedIn,UK,https://www.linkedin.com/jobs/view/4404488891,Java Developer,Java Developer,NextWave Consulting,"London, England, United Kingdom",2026-04-23,mid,2.0,contract,hybrid,,,"Java, Spring Boot, REST APIs, microservices, Object-Oriented Design, testing, debugging, Agile, CI/CD, DevOps, GCP, Docker, Kubernetes, React, code review, documentation, Data Fabric","ownership, collaboration",unknown,software-eng
4406794158,LinkedIn,UK,https://www.linkedin.com/jobs/view/4406794158,Java Software Engineer,Java Software Engineer,Accenture,"Scotland, United Kingdom",2026-05-01,unknown,,full-time,hybrid,,,"Java, Software Engineering, Platform Engineering, Agile","leadership, client-facing skills, collaboration, adaptability, impact-driven",unknown,software-eng
4397288416,LinkedIn,UK,https://www.linkedin.com/jobs/view/4397288416,Software Engineer - Data Solutions,Software Engineer - Data Solutions,Apple,"London, England, United Kingdom",2026-04-09,senior,,full-time,unknown,,,"Java, distributed systems, data streaming, data processing, Apache Kafka, Cassandra, Redis, concurrency, memory management, performance optimization, data structures, algorithms, fault tolerance, REST APIs, service-oriented architecture, cloud platforms, automation, observability, multi-region deployment","focus, rigor, curiosity, ownership",bachelor,infrastructure
4399604575,LinkedIn,UK,https://www.linkedin.com/jobs/view/4399604575,Backend Software Engineer,Backend Software Engineer,Huspy,United Kingdom,2026-04-13,senior,,full-time,hybrid,,,"Kotlin, Spring Boot, PostgreSQL, AWS, CI/CD, cloud technologies, software architecture","ownership, leadership, collaboration, communication, product-minded",unknown,software-eng
